x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
126.68600698425841,-309.1070432,0,fibroblast,,,,
168.74955972402955,-333.5039038,0,fibroblast,,,,
-420.9814497,69.88556699100755,0,other_tissue,,,,
-97.93336465,-341.4959788,0,fibroblast,,,,
-378.4972614,-196.3767219,0,fibroblast,,,,
-392.7988694,69.88556699100755,0,other_tissue,,,,
183.05116765555175,207.43338445005915,0,other_tissue,,,,
154.8685873199051,239.40168453228523,0,other_tissue,,,,
-27.68723157,-188.3846468,0,fibroblast,,,,
393.7895668818051,-75.23368996,0,fibroblast,,,,
70.74148184036281,110.26657762118784,0,other_tissue,,,,
196.93214005967621,247.81439508023945,0,fibroblast,,,,
28.67792910059167,296.1874807309763,0,other_tissue,,,,
-406.6798418,-50.83682937,0,other_tissue,,,,
267.1782731,-438.2421501,0,fibroblast,,,,
238.99569279944737,45.90934193,0,other_tissue,,,,
56.43987390884062,-107.6226256,0,fibroblast,,,,
42.55890150471615,-228.3450219,0,fibroblast,,,,
-336.4337087,-42.84475435,0,fibroblast,,,,
168.74955972402955,-91.21784,0,mesenchymal_tumor,,,,
-27.68723157,-59.24953992,0,fibroblast,,,,
337.4244062105118,-317.0991182,0,fibroblast,,,,
379.487959,61.89349197045103,0,other_tissue,,,,
-27.68723157,-268.7260326,0,fibroblast,,,,
-224.1240229,-107.6226256,0,fibroblast,,,,
-27.68723157,408.91780207356294,0,other_tissue,,,,
168.74955972402955,167.05237381987888,0,other_tissue,,,,
-420.9814497,-220.3529469,0,fibroblast,,,,
168.74955972402955,-171.9798613,0,fibroblast,,,,
-195.9414425,-204.3687969,0,fibroblast,,,,
-182.0604701,-34.85267933,0,fibroblast,,,,
-69.75078431,-18.86852929,0,fibroblast,,,,
0.4953487649450064,86.29035255951828,0,fibroblast,,,,
-126.115945,-228.3450219,0,fibroblast,,,,
-153.8778898,13.520406319714223,0,fibroblast,,,,
211.2337479911984,-293.1228932,0,fibroblast,,,,
281.05924553921847,5.528331299157706,0,other_tissue,,,,
70.74148184036281,-99.20991502,0,fibroblast,,,,
253.29730073096954,183.0365238609919,0,other_tissue,,,,
211.2337479911984,-115.6147006,0,fibroblast,,,,
-55.86981191,-26.86060431,0,fibroblast,,,,
-336.4337087,-236.7577325,0,fibroblast,,,,
253.29730073096954,312.1716307720893,0,other_tissue,,,,
-434.8624221,-2.463743721,0,other_tissue,,,,
-97.93336465,-357.4801288,0,fibroblast,,,,
-350.7353166,142.6555132308116,0,other_tissue,,,,
154.8685873199051,175.0444488404354,0,other_tissue,,,,
196.93214005967621,-155.9957112,0,fibroblast,,,,
112.80503458013395,360.5447164228261,0,other_tissue,,,,
-210.2430505,13.520406319714223,0,fibroblast,,,,
140.9876149157806,-349.4880538,0,epithelial_tumor,,,,
154.8685873199051,191.02859888154842,0,other_tissue,,,,
70.74148184036281,255.80647010079596,0,other_tissue,,,,
-252.3066032,-188.3846468,0,fibroblast,,,,
14.376321169069481,-341.4959788,0,fibroblast,,,,
-126.115945,255.80647010079596,0,other_tissue,,,,
-252.3066032,-91.21784,0,fibroblast,,,,
0.4953487649450064,-301.1149682,0,fibroblast,,,,
98.50342664861175,191.02859888154842,0,other_tissue,,,,
-69.75078431,-163.9877862,0,fibroblast,,,,
183.05116765555175,-244.7498075,0,fibroblast,,,,
-41.56820397,29.504556360827255,0,fibroblast,,,,
196.93214005967621,199.02067390210493,0,other_tissue,,,,
-378.4972614,-212.3608719,0,fibroblast,,,,
84.62245424448729,-107.6226256,0,fibroblast,,,,
379.487959,110.26657762118784,0,other_tissue,,,,
238.99569279944737,-325.5118288,0,fibroblast,,,,
323.5434338063873,78.29827753896177,0,other_tissue,,,,
-322.5527363,142.6555132308116,0,fibroblast,,,,
-294.3701559,239.40168453228523,0,fibroblast,,,,
154.8685873199051,-196.3767219,0,fibroblast,,,,
154.8685873199051,78.29827753896177,0,other_tissue,,,,
-153.8778898,-309.1070432,0,epithelial_tumor,,,,
112.80503458013395,86.29035255951828,0,other_tissue,,,,
126.68600698425841,29.925191888224965,0,other_tissue,,,,
-224.1240229,-75.23368996,0,fibroblast,,,,
168.74955972402955,102.27450260063132,0,other_tissue,,,,
183.05116765555175,352.5526414022696,0,other_tissue,,,,
140.9876149157806,473.69567329281045,0,other_tissue,,,,
-196.3620781,-139.5909257,0,fibroblast,,,,
112.80503458013395,-317.0991182,0,fibroblast,,,,
281.05924553921847,-107.6226256,0,mesenchymal_tumor,,,,
-434.8624221,-196.3767219,0,fibroblast,,,,
-266.1875756,-131.5988506,0,fibroblast,,,,
154.8685873199051,142.6555132308116,0,other_tissue,,,,
-195.9414425,-236.7577325,0,fibroblast,,,,
-392.7988694,150.64758825136812,0,other_tissue,,,,
84.62245424448729,312.1716307720893,0,other_tissue,,,,
-406.6798418,-196.3767219,0,fibroblast,,,,
98.92406217600947,-99.20991502,0,mesenchymal_tumor,,,,
84.62245424448729,344.56056638171304,0,other_tissue,,,,
-238.4256308,-244.7498075,0,fibroblast,,,,
-238.4256308,-309.1070432,0,fibroblast,,,,
0.4953487649450064,-42.84475435,0,fibroblast,,,,
-238.4256308,-179.9719363,0,fibroblast,,,,
140.9876149157806,-252.7418825,0,fibroblast,,,,
-224.1240229,279.78269516246553,0,other_tissue,,,,
379.487959,94.28242758007481,0,other_tissue,,,,
-83.63175671,-268.7260326,0,fibroblast,,,,
225.11472039532288,-91.21784,0,mesenchymal_tumor,,,,
0.4953487649450064,376.52886646393915,0,other_tissue,,,,
267.1782731,45.90934193,0,other_tissue,,,,
-69.75078431,239.40168453228523,0,other_tissue,,,,
-41.56820397,-18.86852929,0,fibroblast,,,,
365.60698654615845,70.30620251840526,0,other_tissue,,,,
-224.1240229,312.1716307720893,0,other_tissue,,,,
168.74955972402955,150.64758825136812,0,other_tissue,,,,
323.5434338063873,-260.7339575,0,fibroblast,,,,
