x,y,z,type,volume,cycle entry,custom:GFP,custom:sample
-23.84080383,278.0863105505516,0,fibroblast,,,,
243.26275606590323,-117.3110852,0,fibroblast,,,,
-38.14241176,189.33221426963453,0,fibroblast,,,,
173.01662299048544,-125.3031602,0,epithelial_tumor,,,,
144.41340712744108,326.4593962012884,0,fibroblast,,,,
-417.1350219,-12.99347441,0,fibroblast,,,,
271.4453364015499,-294.8192778,0,fibroblast,,,,
-9.959831428,415.21349248220554,0,fibroblast,,,,
-107.9679093,35.800246769469894,0,fibroblast,,,,
173.01662299048544,-238.4541171,0,fibroblast,,,,
-248.4601755,-28.97762445,0,fibroblast,,,,
-178.6346779,172.9274287011238,0,fibroblast,,,,
131.37370577811203,-407.9702346,0,fibroblast,,,,
-346.8888889,-85.76342065,0,fibroblast,,,,
-206.8172582,350.4356213,0,fibroblast,,,,
285.3263088056744,100.57811798871744,0,fibroblast,,,,
284.90567327827665,294.4910961190624,0,fibroblast,,,,
-346.8888889,27.387536221515663,0,fibroblast,,,,
-304.8253361,19.395461200959147,0,fibroblast,,,,
-304.4047006,-158.1127314,0,fibroblast,,,,
271.0247008741522,173.3480642285215,0,fibroblast,,,,
200.7785677987344,375.2531174,0,fibroblast,,,,
327.3898615454455,28.228807276311088,0,fibroblast,,,,
187.31823092200761,-165.6841709,0,fibroblast,,,,
-318.7063085,-118.1523563,0,fibroblast,,,,
-388.9524416,-110.1602812,0,fibroblast,,,,
117.07209784658983,-351.605074,0,fibroblast,,,,
-402.833414,-53.37448504,0,fibroblast,,,,
299.20728120979885,92.58604296816092,0,fibroblast,,,,
-206.3966227,92.16540744076322,0,fibroblast,,,,
341.6914694769677,-141.2873103,0,fibroblast,,,,
131.37370577811203,-376.0019346,0,fibroblast,,,,
229.38178366177877,-125.3031602,0,fibroblast,,,,
-388.9524416,-93.75549567,0,fibroblast,,,,
-403.2540495,43.37168626,0,fibroblast,,,,
-318.285673,-344.0336345,0,fibroblast,,,,
74.58790957942098,189.33221426963453,0,fibroblast,,,,
144.83404265483878,100.57811798871744,0,fibroblast,,,,
369.45341428521664,52.20503233798063,0,fibroblast,,,,
-277.0633913,326.03876067389075,0,fibroblast,,,,
341.2708339,165.3559892,0,fibroblast,,,,
229.38178366177877,-190.0810314,0,mesenchymal_tumor,,,,
-262.3411479,-36.96969947,0,fibroblast,,,,
-318.7063085,59.77647183113944,0,fibroblast,,,,
411.9376025523855,-52.53321398,0,mesenchymal_tumor,,,,
-51.60274864,-44.96177449,0,fibroblast,,,,
60.70693718,-254.8589027,0,fibroblast,,,,
173.43725851788315,-367.589224,0,fibroblast,,,,
201.1992033261321,-303.2319883,0,mesenchymal_tumor,,,,
-375.0714692,-37.390335,0,other_tissue,,,,
257.1437284700277,246.11801046832556,0,fibroblast,,,,
131.37370577811203,-424.3750202,0,fibroblast,,,,
32.944992367047554,-416.3829452,0,fibroblast,,,,
200.7785677987344,342.8641817697992,0,fibroblast,,,,
3.921140976605469,294.0704605916647,0,fibroblast,,,,
-333.0079165,212.88780380390637,0,fibroblast,,,,
-318.7063085,-166.5254419,0,fibroblast,,,,
-51.60274864,-351.605074,0,fibroblast,,,,
61.127572702694216,-335.6209239,0,fibroblast,,,,
74.58790957942098,140.95912861889772,0,fibroblast,,,,
-93.66630138,-392.4067201,0,fibroblast,,,,
18.222748908127656,-4.580763861,0,fibroblast,,,,
-402.833414,-85.76342065,0,fibroblast,,,,
159.13565058636095,-84.92214959,0,fibroblast,,,,
32.52435683964984,-12.57283888,0,fibroblast,,,,
-51.60274864,-319.6367739,0,fibroblast,,,,
102.34985438766994,383.2451923999795,0,fibroblast,,,,
-234.5792031,269.6736000025974,0,fibroblast,,,,
355.5724418810922,-149.7000208,0,fibroblast,,,,
299.20728120979885,44.21295731742412,0,fibroblast,,,,
243.26275606590323,-133.2952352,0,fibroblast,,,,
-375.0714692,237.28466439297364,0,fibroblast,,,,
-304.8253361,-45.38241002,0,fibroblast,,,,
18.643384435525366,-52.95384951,0,fibroblast,,,,
130.9530702507143,-295.2399133,0,epithelial_tumor,,,,
-445.3176023,-12.99347441,0,fibroblast,,,,
130.9530702507143,-68.93799955,0,fibroblast,,,,
-178.6346779,382.82455687258175,0,fibroblast,,,,
-333.0079165,51.784396810582926,0,fibroblast,,,,
19.064019962923076,-424.3750202,0,fibroblast,,,,
-248.4601755,-61.36656006,0,fibroblast,,,,
-332.5872809,-303.6526238,0,fibroblast,,,,
-94.08693691,156.94327866001078,0,fibroblast,,,,
257.5643639974254,-351.605074,0,fibroblast,,,,
-262.3411479,-360.0177845,0,fibroblast,,,,
88.88951751094316,-383.9940096,0,fibroblast,,,,
-248.4601755,-109.7396457,0,mesenchymal_tumor,,,,
383.3343866893411,157.36391418740848,0,fibroblast,,,,
214.65954020285886,350.8562567903557,0,fibroblast,,,,
4.762412031400891,-351.605074,0,fibroblast,,,,
242.84212053850553,302.4831711396189,0,fibroblast,,,,
60.70693718,-141.7079458,0,epithelial_tumor,,,,
144.83404265483878,-141.7079458,0,fibroblast,,,,
60.70693718,-77.3507101,0,fibroblast,,,,
-220.2775951,-77.3507101,0,epithelial_tumor,,,,
-23.4201683,-141.7079458,0,fibroblast,,,,
-65.90435657,172.9274287011238,0,fibroblast,,,,
-304.8253361,196.90365376279334,0,fibroblast,,,,
-23.84080383,-28.97762445,0,fibroblast,,,,
-262.7617834,237.28466439297364,0,mesenchymal_tumor,,,,
-403.2540495,10.98275065300492,0,other_tissue,,,,
-290.5237282,-279.2557633,0,other_tissue,,,,
369.8740498126144,-141.2873103,0,fibroblast,,,,
-248.880811,229.29258937241713,0,fibroblast,,,,
271.4453364015499,-165.6841709,0,fibroblast,,,,
-65.90435657,-117.7317207,0,fibroblast,,,,
-388.9524416,35.37961124207218,0,fibroblast,,,,
-37.72177624,92.16540744076322,0,fibroblast,,,,
172.59598746308774,407.2214175,0,fibroblast,,,,
285.74694433307207,-383.573374,0,fibroblast,,,,
4.762412031400891,-368.0098595,0,fibroblast,,,,
-52.02338417,-12.57283888,0,fibroblast,,,,
-65.90435657,-101.3269352,0,fibroblast,,,,
144.83404265483878,132.9670535983412,0,fibroblast,,,,
228.96114813438106,262.1021605094386,0,fibroblast,,,,
74.16727405202327,399.2293424410925,0,fibroblast,,,,
-276.2221203,-384.4146451,0,fibroblast,,,,
-206.8172582,302.0625356122212,0,fibroblast,,,,
-136.5711252,390.81663189313826,0,fibroblast,,,,
-346.8888889,108.14955748187624,0,fibroblast,,,,
-136.5711252,261.6815249820409,0,epithelial_tumor,,,,
-79.78532898,35.800246769469894,0,fibroblast,,,,
-52.02338417,116.56226802983048,0,fibroblast,,,,
439.6995473606344,124.9749785777847,0,other_tissue,,,,
-79.78532898,-222.4699671,0,epithelial_tumor,,,,
-38.14241176,334.45147122184494,0,fibroblast,,,,
-220.2775951,-28.97762445,0,fibroblast,,,,
-108.3885448,261.6815249820409,0,fibroblast,,,,
-403.2540495,75.76062187225247,0,fibroblast,,,,
116.65146231919212,181.34013924907802,0,fibroblast,,,,
-234.5792031,205.3163643107476,0,fibroblast,,,,
454.0011552921566,-92.91422461,0,fibroblast,,,,
32.944992367047554,-368.0098595,0,fibroblast,,,,
397.6359946208633,-92.91422461,0,mesenchymal_tumor,,,,
32.103721312252134,326.4593962012884,0,other_tissue,,,,
-9.959831428,205.3163643107476,0,fibroblast,,,,
271.4453364015499,-278.8351277,0,fibroblast,,,,
299.20728120979885,334.8721067492427,0,other_tissue,,,,
-136.1504896,67.76854685169596,0,fibroblast,,,,
-121.8488817,-166.1048064,0,epithelial_tumor,,,,
144.41340712744108,278.0863105505516,0,fibroblast,,,,
411.51696702498776,92.58604296816092,0,fibroblast,,,,
-234.5792031,-36.96969947,0,fibroblast,,,,
-205.9759872,-344.0336345,0,fibroblast,,,,
256.7230929,310.4752461601754,0,fibroblast,,,,
256.7230929,375.2531174,0,fibroblast,,,,
-150.4520976,366.8404068314687,0,mesenchymal_tumor,,,,
271.0247008741522,189.33221426963453,0,fibroblast,,,,
-206.3966227,11.403386180402633,0,fibroblast,,,,
355.5724418810922,44.21295731742412,0,fibroblast,,,,
-332.5872809,-287.6684738,0,fibroblast,,,,
-361.1904968,196.90365376279334,0,epithelial_tumor,,,,
88.88951751094316,-125.7237958,0,fibroblast,,,,
103.19112544246535,-376.0019346,0,fibroblast,,,,
130.53243472331658,124.9749785777847,0,fibroblast,,,,
313.0882536139233,262.1021605094386,0,fibroblast,,,,
130.53243472331658,302.4831711396189,0,fibroblast,,,,
159.13565058636095,-198.0731065,0,fibroblast,,,,
-220.6982307,180.91950372168031,0,fibroblast,,,,
158.71501505896325,124.9749785777847,0,fibroblast,,,,
-192.0950148,-303.6526238,0,epithelial_tumor,,,,
201.1992033261321,-286.8272027,0,fibroblast,,,,
-79.78532898,-206.485817,0,epithelial_tumor,,,,
-52.02338417,180.91950372168031,0,fibroblast,,,,
-234.5792031,43.792321790026406,0,fibroblast,,,,
186.4769598672122,286.49902109850586,0,fibroblast,,,,
426.2392104839077,-222.0493315,0,fibroblast,,,,
257.1437284700277,148.95120363945426,0,fibroblast,,,,
-108.3885448,342.4435462424015,0,fibroblast,,,,
327.3898615454455,60.19710735853715,0,fibroblast,,,,
172.59598746308774,326.88003172868616,0,mesenchymal_tumor,,,,
75.00854510681869,-295.2399133,0,fibroblast,,,,
32.944992367047554,-254.8589027,0,fibroblast,,,,
-38.14241176,399.2293424410925,0,fibroblast,,,,
18.222748908127656,-20.5649139,0,fibroblast,,,,
-262.7617834,156.52264313261307,0,fibroblast,,,,
46.82596477117203,-391.9860846,0,fibroblast,,,,
200.7785677987344,326.88003172868616,0,mesenchymal_tumor,,,,
74.16727405202327,350.8562567903557,0,fibroblast,,,,
159.5562861137587,-440.3591702,0,fibroblast,,,,
130.9530702507143,-52.95384951,0,fibroblast,,,,
-374.6508337,-247.2874632,0,fibroblast,,,,
-220.2775951,3.411311159846116,0,fibroblast,,,,
-37.30114071,-391.9860846,0,fibroblast,,,,
-93.66630138,-150.1206563,0,fibroblast,,,,
-360.7698613,-222.8906026,0,fibroblast,,,,
341.6914694769677,-222.0493315,0,fibroblast,,,,
-417.1350219,-93.75549567,0,fibroblast,,,,
-94.08693691,221.3005143518606,0,fibroblast,,,,
454.0011552921566,100.99875351611516,0,fibroblast,,,,
369.45341428521664,278.50694607794935,0,other_tissue,,,,
229.38178366177877,-238.4541171,0,fibroblast,,,,
327.81049707284325,-311.2240633,0,fibroblast,,,,
-361.1904968,245.27673941353015,0,epithelial_tumor,,,,
-220.6982307,261.6815249820409,0,mesenchymal_tumor,,,,
-205.9759872,-263.2716132,0,fibroblast,,,,
88.88951751094316,-238.4541171,0,fibroblast,,,,
-94.08693691,172.9274287011238,0,fibroblast,,,,
214.65954020285886,302.4831711396189,0,fibroblast,,,,
117.07209784658983,-416.3829452,0,fibroblast,,,,
355.9930774084899,-246.4461921,0,fibroblast,,,,
313.0882536139233,246.11801046832556,0,fibroblast,,,,
-192.5156503,326.4593962012884,0,fibroblast,,,,
-107.9679093,-44.96177449,0,fibroblast,,,,
173.43725851788315,-335.6209239,0,mesenchymal_tumor,,,,
46.82596477117203,-214.477892,0,fibroblast,,,,
-37.30114071,-343.6129989,0,fibroblast,,,,
-332.5872809,-222.8906026,0,fibroblast,,,,
383.75502221673884,-230.0414065,0,fibroblast,,,,
18.643384435525366,-214.477892,0,fibroblast,,,,
200.7785677987344,148.95120363945426,0,epithelial_tumor,,,,
411.9376025523855,-246.4461921,0,fibroblast,,,,
130.9530702507143,-230.4620421,0,fibroblast,,,,
-107.5472738,-271.2636882,0,fibroblast,,,,
116.2308267917944,391.2372674,0,fibroblast,,,,
-150.4520976,302.0625356122212,0,fibroblast,,,,
-80.2059645,374.83248185202524,0,fibroblast,,,,
-164.7537055,423.20556750276205,0,epithelial_tumor,,,,
-23.84080383,84.17333242,0,fibroblast,,,,
-262.7617834,334.45147122184494,0,fibroblast,,,,
-220.6982307,342.4435462424015,0,epithelial_tumor,,,,
-276.6427558,-12.99347441,0,fibroblast,,,,
32.52435683964984,84.17333242,0,fibroblast,,,,
-374.6508337,-198.9143775,0,fibroblast,,,,
46.82596477117203,-166.1048064,0,epithelial_tumor,,,,
-93.66630138,-117.7317207,0,other_tissue,,,,
257.1437284700277,-92.91422461,0,fibroblast,,,,
61.127572702694216,-383.9940096,0,fibroblast,,,,
-192.5156503,245.69737494092786,0,fibroblast,,,,
-388.9524416,2.9906756324484043,0,other_tissue,,,,
-431.0159944,43.37168626,0,fibroblast,,,,
341.2708339,310.89588168757314,0,fibroblast,,,,
215.50081125765428,-262.8509777,0,epithelial_tumor,,,,
-150.0314621,-4.580763861,0,fibroblast,,,,
-319.1269441,285.65775004371045,0,fibroblast,,,,
-24.26143936,407.2214175,0,mesenchymal_tumor,,,,
-65.48372104,-262.8509777,0,fibroblast,,,,
-431.0159944,-53.37448504,0,fibroblast,,,,
-220.6982307,406.80078193425135,0,fibroblast,,,,
-150.0314621,-85.34278512,0,fibroblast,,,,
-51.60274864,-28.97762445,0,fibroblast,,,,
-346.8888889,-53.37448504,0,fibroblast,,,,
369.8740498126144,-60.525289,0,mesenchymal_tumor,,,,
75.00854510681869,-359.597149,0,fibroblast,,,,
-178.2140424,-214.8985276,0,mesenchymal_tumor,,,,
46.82596477117203,-295.2399133,0,fibroblast,,,,
172.59598746308774,165.3559892,0,fibroblast,,,,
271.4453364015499,-133.2952352,0,fibroblast,,,,
-290.5237282,11.403386180402633,0,fibroblast,,,,
-9.5391959,43.792321790026406,0,epithelial_tumor,,,,
215.50081125765428,-375.581299,0,fibroblast,,,,
18.643384435525366,-36.96969947,0,fibroblast,,,,
-150.0314621,-53.37448504,0,other_tissue,,,,
172.59598746308774,148.95120363945426,0,fibroblast,,,,
355.9930774084899,-214.0572565,0,fibroblast,,,,
102.77048991506764,11.824021707800343,0,fibroblast,,,,
-94.08693691,188.91157874223683,0,fibroblast,,,,
158.71501505896325,270.0942355299951,0,fibroblast,,,,
-374.6508337,-182.5095919,0,fibroblast,,,,
173.01662299048544,100.57811798871744,0,fibroblast,,,,
88.46888198354546,278.0863105505516,0,fibroblast,,,,
-361.1904968,132.1257825435458,0,fibroblast,,,,
-122.2695172,-4.580763861,0,fibroblast,,,,
-94.08693691,27.808171748913374,0,fibroblast,,,,
187.31823092200761,-359.597149,0,fibroblast,,,,
32.103721312252134,423.20556750276205,0,fibroblast,,,,
-220.2775951,-93.75549567,0,fibroblast,,,,
439.6995473606344,157.36391418740848,0,other_tissue,,,,
-220.6982307,390.81663189313826,0,fibroblast,,,,
-37.30114071,-327.6288489,0,fibroblast,,,,
-79.78532898,-125.7237958,0,fibroblast,,,,
-234.5792031,27.387536221515663,0,fibroblast,,,,
-136.1504896,116.56226802983048,0,fibroblast,,,,
-220.2775951,19.395461200959147,0,fibroblast,,,,
439.6995473606344,141.37976414629546,0,other_tissue,,,,
229.38178366177877,-222.4699671,0,fibroblast,,,,
-94.08693691,205.3163643107476,0,fibroblast,,,,
-220.2775951,51.784396810582926,0,fibroblast,,,,
-65.90435657,124.55434305038699,0,epithelial_tumor,,,,
-388.9524416,67.76854685169596,0,epithelial_tumor,,,,
-234.1585675,-360.0177845,0,fibroblast,,,,
159.13565058636095,-246.4461921,0,fibroblast,,,,
-9.5391959,-117.7317207,0,fibroblast,,,,
-262.3411479,-392.4067201,0,fibroblast,,,,
229.38178366177877,-351.605074,0,fibroblast,,,,
-150.4520976,253.68944996148437,0,epithelial_tumor,,,,
60.70693718,-44.96177449,0,fibroblast,,,,
-318.285673,-263.2716132,0,fibroblast,,,,
187.31823092200761,-198.0731065,0,fibroblast,,,,
200.7785677987344,310.4752461601754,0,fibroblast,,,,
-122.2695172,27.808171748913374,0,fibroblast,,,,
-375.0714692,10.98275065300492,0,fibroblast,,,,
-234.5792031,253.68944996148437,0,fibroblast,,,,
-136.1504896,-44.96177449,0,fibroblast,,,,
-290.5237282,-214.8985276,0,fibroblast,,,,
-93.66630138,-360.0177845,0,epithelial_tumor,,,,
-178.2140424,92.16540744076322,0,fibroblast,,,,
-150.4520976,59.77647183113944,0,fibroblast,,,,
383.3343866893411,189.75284979703224,0,other_tissue,,,,
-66.3249921,286.0783855711082,0,other_tissue,,,,
-80.2059645,294.0704605916647,0,fibroblast,,,,
-234.1585675,-376.4225701,0,fibroblast,,,,
-122.2695172,172.9274287011238,0,fibroblast,,,,
-305.2459717,293.64982506426696,0,mesenchymal_tumor,,,,
60.286301647898796,278.0863105505516,0,fibroblast,,,,
-360.7698613,-206.9064525,0,fibroblast,,,,
-318.7063085,-214.8985276,0,fibroblast,,,,
-9.959831428,92.16540744076322,0,fibroblast,,,,
-277.0633913,310.0546106327777,0,mesenchymal_tumor,,,,
46.40532924377432,140.95912861889772,0,fibroblast,,,,
-276.6427558,67.76854685169596,0,epithelial_tumor,,,,
46.82596477117203,-343.6129989,0,fibroblast,,,,
-23.84080383,180.91950372168031,0,fibroblast,,,,
-248.4601755,-142.1285813,0,mesenchymal_tumor,,,,
-431.0159944,-5.001399388,0,fibroblast,,,,
299.20728120979885,238.12593544776905,0,fibroblast,,,,
117.07209784658983,-190.0810314,0,epithelial_tumor,,,,
-178.2140424,-85.34278512,0,fibroblast,,,,
215.08017573025657,108.57019300927396,0,fibroblast,,,,
-290.5237282,-117.7317207,0,fibroblast,,,,
187.31823092200761,-407.9702346,0,fibroblast,,,,
-445.3176023,18.974825673561437,0,fibroblast,,,,
-164.33307,84.17333242,0,fibroblast,,,,
-192.5156503,180.91950372168031,0,mesenchymal_tumor,,,,
-192.5156503,116.14163250243277,0,fibroblast,,,,
201.1992033261321,-109.3190102,0,epithelial_tumor,,,,
313.50888914132105,-92.91422461,0,fibroblast,,,,
32.944992367047554,-399.9781596,0,fibroblast,,,,
117.07209784658983,-270.8430527,0,epithelial_tumor,,,,
116.2308267917944,407.2214175,0,fibroblast,,,,
-248.880811,294.0704605916647,0,fibroblast,,,,
-318.7063085,-247.2874632,0,fibroblast,,,,
-51.60274864,-206.485817,0,fibroblast,,,,
-37.72177624,-36.96969947,0,fibroblast,,,,
74.58790957942098,-20.5649139,0,fibroblast,,,,
327.81049707284325,-343.1923634,0,fibroblast,,,,
215.50081125765428,-440.3591702,0,fibroblast,,,,
18.643384435525366,-230.4620421,0,fibroblast,,,,
-9.5391959,11.403386180402633,0,fibroblast,,,,
355.9930774084899,-294.8192778,0,fibroblast,,,,
215.08017573025657,-101.3269352,0,fibroblast,,,,
397.6359946208633,181.76077477647573,0,fibroblast,,,,
355.5724418810922,-117.3110852,0,fibroblast,,,,
-305.2459717,342.4435462424015,0,fibroblast,,,,
173.43725851788315,-383.9940096,0,fibroblast,,,,
-290.5237282,-5.001399388,0,fibroblast,,,,
-206.3966227,140.53849309150002,0,fibroblast,,,,
-163.9124345,-206.485817,0,fibroblast,,,,
299.20728120979885,173.3480642285215,0,fibroblast,,,,
341.6914694769677,-157.6920958,0,fibroblast,,,,
-333.0079165,164.51471815316958,0,fibroblast,,,,
-65.90435657,11.403386180402633,0,epithelial_tumor,,,,
-318.7063085,-53.37448504,0,fibroblast,,,,
-219.8569596,-352.0257095,0,fibroblast,,,,
-346.4682533,-263.2716132,0,other_tissue,,,,
285.74694433307207,-351.605074,0,fibroblast,,,,
299.20728120979885,189.75284979703224,0,fibroblast,,,,
-206.8172582,286.0783855711082,0,fibroblast,,,,
-164.33307,-93.75549567,0,fibroblast,,,,
-192.0950148,-77.3507101,0,epithelial_tumor,,,,
-107.9679093,-190.501667,0,fibroblast,,,,
18.222748908127656,253.68944996148437,0,fibroblast,,,,
-403.2540495,91.74477191,0,fibroblast,,,,
-107.9679093,-93.33486014,0,fibroblast,,,,
145.2546781822365,-303.2319883,0,epithelial_tumor,,,,
-234.1585675,-344.0336345,0,fibroblast,,,,
242.84212053850553,189.33221426963453,0,fibroblast,,,,
-346.4682533,-279.6763988,0,fibroblast,,,,
74.58790957942098,-166.1048064,0,fibroblast,,,,
327.81049707284325,-246.4461921,0,fibroblast,,,,
46.40532924377432,76.18125739965018,0,epithelial_tumor,,,,
341.2708339,197.74492481758878,0,fibroblast,,,,
229.38178366177877,-109.3190102,0,fibroblast,,,,
-150.4520976,237.70529992037135,0,fibroblast,,,,
-248.880811,374.83248185202524,0,fibroblast,,,,
299.6279167371966,-198.0731065,0,mesenchymal_tumor,,,,
-9.5391959,-311.2240633,0,epithelial_tumor,,,,
-79.78532898,-77.3507101,0,fibroblast,,,,
313.50888914132105,100.57811798871744,0,fibroblast,,,,
-318.7063085,-69.35863508,0,fibroblast,,,,
-80.2059645,116.56226802983048,0,fibroblast,,,,
-51.60274864,-141.7079458,0,fibroblast,,,,
257.5643639974254,-319.2161384,0,mesenchymal_tumor,,,,
425.81857495650996,-108.8983747,0,fibroblast,,,,
-121.8488817,-133.7158708,0,fibroblast,,,,
299.20728120979885,140.95912861889772,0,fibroblast,,,,
3.921140976605469,262.1021605094386,0,fibroblast,,,,
-431.4366299,91.74477191,0,epithelial_tumor,,,,
341.2708339,262.1021605094386,0,fibroblast,,,,
-150.4520976,286.0783855711082,0,fibroblast,,,,
228.96114813438106,342.8641817697992,0,fibroblast,,,,
-93.66630138,-246.8668276,0,fibroblast,,,,
-93.66630138,-182.5095919,0,fibroblast,,,,
-220.6982307,310.0546106327777,0,mesenchymal_tumor,,,,
-234.5792031,188.91157874223683,0,fibroblast,,,,
285.74694433307207,-254.4382671,0,fibroblast,,,,
-37.72177624,76.18125739965018,0,fibroblast,,,,
-80.2059645,278.0863105505516,0,fibroblast,,,,
60.70693718,-270.8430527,0,epithelial_tumor,,,,
369.8740498126144,-92.91422461,0,fibroblast,,,,
-262.7617834,204.89572878334985,0,fibroblast,,,,
102.77048991506764,-20.5649139,0,fibroblast,,,,
60.286301647898796,100.57811798871744,0,fibroblast,,,,
313.0882536139233,149.37183916685197,0,fibroblast,,,,
-192.0950148,-335.6209239,0,fibroblast,,,,
228.96114813438106,294.4910961190624,0,fibroblast,,,,
-318.7063085,-150.1206563,0,fibroblast,,,,
