0: 2023
214: 1999,841,1698,1791,1263,336,854,1847
215: 1231,357,948,617,1446,229,1631,112,873,351
216: 930,66,1616,1050,805,74,1038,1368
217: 668,1467,761,840,1775,1233,1965,451
218: 1662,118,1056,1153,1569,1227
219: 1806,467,477,1533
220: 905,28,1537,1401,160,1346,668,488
221: 1443,593,1645,247,1270,234,309,1708
222: 1112,1874,1802,1904,715,1152,1277
223: 1779,690,194,451,488,1467,840,318,150
224: 1619,993,1674,1544,1835,1362,1138
225: 1297,398,1987,1139,1435,151,1767
226: 1494,870,182,908,1102,1394,566,326,639
227: 1825,232,672,1484,1803,1715,678
228: 756,1688,1071,1718,947,599,1720,1168,1603
229: 1446,895,1631,1921,677,1231,357,701,215,61,351
230: 1107,1571,685,1979,1619,1516,125
231: 128,303,1828,1516,826,548,1211,1107
232: 672,1567,227,1803,678,1664,1702,248
233: 1640,1333,603,943,1285,1184,1097,692,1562
234: 1270,1350,2013,1945,309,221,1443,593,247,1708
235: 1543,791,1697,1266,1944,1365,1338
236: 738,325,1566,460,797,167,621,912,866
237: 563,251,461,1955,1927,658
238: 319,478,1079,67,169,1774,47
239: 590,901,1471,1834,859,1262
240: 1565,433,904,996,1587,245
241: 166,1321,1916,1375,660,934,978
242: 276,1371,280,1396,192,1010,655,553,1104
243: 273,1352,1883,1744,880,103,122,1369
244: 1897,1310,712,1475,1488,1482,615
245: 240,1565,996,1587,1124,75,1282,1857
246: 1054,666,799,1545,645,1469,114
247: 221,1443,593,1645,234,671,629,1708,148,69
248: 918,232,914,1803,678,1702
249: 178,1510,1624,1596,823,194,1648,1330,1081
250: 98,1360,1502,479,853,765,528
251: 237,1241,1927
252: 1388,1755,1081,1592,179,398,1987,1139,2003
253: 1424,625,1954,733,389,119,709,1150,1416
254: 125,772,411,295,1732,864,1185
255: 1446,1631,873,1188,1148,573
256: 1507,1528,902,753,792,1385
257: 171,839,1159,1591,1704,850,1214
258: 53,601,1505,602,565
259: 1938,1894,867,795,1012,79
260: 499,790,1339,1610,1926,397,747,903
261: 385,1983,1924,1188,1344,1024,555,1821
262: 1494,182,1326,811,639,388,1013,1843,1632,508
263: 1953,1941,1302,772,1211,1571,685,864
264: 589,2009,1339,875,1282,790
265: 1618,833,620,968,1974,1190,1264
266: 321,1465,591,684,1786,1578
267: 1550,269,745,636,522,386,1430,492
268: 1936,976,1205,1319,974,1229,496,1419
269: 1550,267,745,700,636,773,386
270: 1809,1362,1882,1238,957,415,1096,314,125,411,295
271: 486,1036,1925,384,1314,365,1939
1974: 1054,799,1190,285,833,265,968,1264
273: 1070,1352,1883,243,1744,349,452,813
274: 1895,106,1588,970,1420,286,1982
275: 1200,473,1243,1425,855,2004
276: 242,1371,280,52,294,1396,1559
277: 598,878,927,916,831,938
278: 545,343,1366,1990,782,815,1719,2005,1798,1830
279: 1078,1213,525,815,1765,1454,545
280: 242,276,1371,52,1962,294,1789,1559,1886
281: 1098,708,1558,1236,751,1028,1542
282: 19,449,946,619,364,433,904
283: 344,1000,1530,560,1029,1980,1852
284: 1724,947,1584,1065,1668,932,816,1688
285: 1741,991,1655,968,1054,1974,1545
286: 896,1387,1881,1588,1420,1895,106,274,104
287: 307,549,1582,1919,1147,1512,1753
288: 406,1197,954,2012,174,305,550,726,1187,958
289: 407,524,1242,1201,1495,399,1496,153
1969: 390,512,1992,515,413,987,1597
291: 89,450,741,316,115,1972,705,836,1250
292: 915,1521,673,17,860,1183,1455,1085,1119,1831
293: 894,1931,1181,495,29,1101,1400
294: 1962,1064,1789,1887,1041,1559,276,280
295: 125,411,254,1809,1882,270,1979,314
296: 1229,496,436,1734,1913,1419,1898,1109
297: 1113,552,99,595,142,418,1355,1164
298: 554,861,891,1184,1333,950
299: 1581,830,427,323,1113,552,930
300: 400,978,1375
301: 1198,443,2005,1447,1837,1194,1830
302: 1376,1478,1156,1781,696,26,1667,58,1421
303: 128,231,1828,532,1211,829,1005
304: 2020,431,2014,1527,1536,1213,1179
305: 174,1215,680,1641,1182,1208,726,288,2012
306: 1884,316,115,1800,665,583,1946
307: 607,287,693,549,1773,1155,1582,1512
308: 416,1219,1517,852,1721,674,1504
309: 112,351,948,1270,949,234,221,1443,593
310: 1782,966,458,881,96,1611,425,728
311: 1687,891,1689,1246,1265,861,1407
312: 1132,1793,1329,94,30
2020: 1095,1633,431,2014,304,600,1328,1536,1179,1903
314: 95,1180,1669,1732,1238,957,415,270,411,295
315: 859,1912,1052,1838,1262,531,590,704,1490,777
316: 306,1884,115,583,1520,291,89,836
317: 774,1089,1417,11,379,527
318: 476,150,1965,451,760,840,223
319: 478,1079,238,987,1848,1992,515,1774
320: 41,1863,1196,578,561,750,1151,1040
321: 266,591,684,1477,1267,1923,785
322: 1015,679,1099,484,1642,1492,597,470,1738
323: 1113,552,99,1710,1726,930,299
324: 94,1832,30,812,1892,213,725,1092
325: 738,707,236,1566,556,582,1872,917,138,912
326: 1347,1900,639,778,908,1394,566,226,182
327: 1951,856,522,544,1977,996
328: 608,1998,1447,616,1082,1941,1302,535,1198
1923: 1477,1267,788,321,1955,698
330: 1704,850,418,1649,1214,584,421,1355,1164
1959: 1043,1085,801,1524,1822,724
332: 1408,1773,834,1250,802,175,693
333: 1075,1258,1429,163,1670,1554,758
334: 401,1606,349,191,2008
335: 605,982,1131,531,447,944,627
336: 1849,1522,1263,862,1791,1851,214,1999,480
337: 42,1896,1770,1409,762,1286,819
338: 774,1089,1897,712,2,188
339: 697,405,162,1984,1537,1709
340: 465,963,587,1303,1705,1230,735,1594,483
341: 1689,1585,1725,1013,1900,889,134
342: 989,1473,1531,403,1723,970,135,1025
343: 278,545,1366,1222,1990,815,1798,847
344: 283,1785,559,1000,1530,560,462
345: 645,1469,1475,1488,981,2018,1192,1363,1310
346: 382,1899,654,1626,204,1635
347: 742,1384,154,415,485,1180
348: 727,455,878,927,1378,831,784,937,938
349: 2008,452,334,273,1070
350: 135,1318,146,1909,456,1061,942
351: 112,873,931,309,357,215,948,229,1631
352: 1797,1950,504,754,1341,1445,1127
353: 559,1530,979,1274,1106,471,824,1042,1671
354: 1720,1603,1718,1240,1950,504,1358
355: 1846,1235,1018,1088,866,828,1995
356: 1678,1345,1540,1650,1424,466,193,1736,1766
357: 677,1231,1525,215,1244,90,948,617,1922,229,351
358: 1579,879,402,888,643,1215,680,1871,1062
359: 546,1316,732,1295,820,511,721
360: 653,1145,1935,1193,1350,949,1945
361: 1531,403,1978,1801,135,1115,1909
362: 516,1125,189,1401,1686,1200,1425
363: 505,1759,416,469,875,737
364: 619,1248,19,282,433,904,505,1759
365: 928,1381,1939,271,1036,1314,503,1480
1964: 399,985,994,655,549,185,769,1496
367: 1864,1445,1127,1336,1218,1503,1305
1948: 855,2004,820,721,1165,57,1784
369: 524,1242,1075,1258,487,449,482
1916: 773,731,1321,241,1375,400,541
371: 703,961,1820,141,955,1636,1735,827
372: 1361,123,86,1508,1202,1320,54
373: 1491,483,1303,1556
374: 1519,1750,1921,736,729,701,1659,1756,895
375: 1456,919,382
1928: 1088,1063,472,1593,1889,1640,603,943,1562,1018
377: 1026,687,1703,592,1790,436,1734,1913
378: 1869,1342,2015,1482,1093,867,79
379: 11,1524,1822,724,1065,1417,317,816
380: 131,846,780,434,1256,1472
1947: 1589,1,1434,635,1322,1006,1142
382: 1899,346,375,919,204
383: 1855,1578,631,659
384: 62,1925,486,271,1939
385: 261,1983,1924,557,112,873,931,1188,1344
386: 1842,1577,1430,267,269,636,1783,492
387: 13,925,689,1295,511
388: 139,1768,262,1326,508,1349
389: 108,2017,119,709,1298,101,733,768,253,1416
390: 512,1969,515,413,599,1597,1168
391: 409,1850,1141,1030,1617,1553,490
392: 517,1289,1552,144,1994,1817,1422
393: 1268,1606,669,113,55,1917,1221,1453,191
394: 653,1145,1398,1952,1091,586
395: 1673,1309,1513,1313,1823,640,863
396: 1966,1244,1368,66,427,1814,755,869
397: 1610,1926,260,499,1856,533,903
398: 225,1297,179,1987,1139,252,1574,180,151
399: 1964,985,994,1201,655,1495,289,185,1496
400: 300,997,1916,1375,541
401: 1221,695,1453,334,1960,1606
402: 888,643,1120,358,1579,1215,1534,1871,1672,1062
403: 1531,361,989,342,135,1318,1025
404: 85,1147,1753,185,998,769,810,626
405: 162,339,206,905,1537,1709
406: 288,1197,954,726,932,1584,756,1688
407: 289,1242,1201,612,655,1495,758,1258
408: 9,1073,1894,2016,795
409: 391,1850,1030,1553,202,1506,1818,1500
410: 1424,466,625,1870,1846,1954,1315,1937,1650
411: 125,254,295,270,314,1669,1732
412: 1102,744,203,1840,1290,907,1728
413: 390,1969,1547,1724,947,599,1597
414: 57,1784,1167,1539,1301,793,157,49
415: 1238,154,957,347,270,314,1180
416: 308,469,1219,363,674,737
417: 1082,1273,767,1771,1312,906,443,2005
418: 330,1704,850,1649,1214,595,1383,297,1355
1981: 1175,1568,807,665,1754,1470,134,1946,1585
2006: 1422,136,783,972,1602,1996,159,82,1794,1203
421: 584,1851,330,1704,1653,171,1143,1263
422: 911,463,1276,1300,440,105,1259
423: 1710,1023,1726,1601,1228,1220,1616,1050
424: 75,1457,1282,517,1339,720,1610,1926,116,1048
425: 1611,804,310,1782,576,133,699
426: 1014,648,609,1292,1989,16,580
427: 299,830,930,66,396,1368,1814,869
428: 176,1942,1230,735,1763,567,667
429: 546,1316,76,632,526,1973
430: 1952,854,1546,1581,830,1398
431: 2020,1095,1633,2014,1518,304,190,1179
2013: 1270,1350,1945,234,1868,1254,1708
433: 240,904,996,449,282,1977,364
434: 1301,1047,1256,990,1472,473,380,1167
435: 1549,203,1840,1855,1456,1414,659
436: 1734,1913,1419,496,296,377,1898,1051,1109
437: 695,1453,808,596,571
438: 1681,1028,1844,1436,841,1698
439: 1348,757,959,654,1635,212,1440
440: 1004,25,1058,105,422,463,1259
441: 1735,1890,827,537,1792,1383,588,1649
1995: 101,1954,768,1088,1008,866,355,1846
443: 301,1198,2005,1082,417,906
444: 923,1481,454,164,717,975
445: 1938,867,892,1573,1342,2015,1807
446: 61,1756,1867,1659,1978,1801,1370
447: 199,1204,944,531,777,335,982
448: 1853,1137,509,1189,1670,1554,1049
449: 19,282,1977,482,369,544,433,996
450: 291,89,741,45,1962,1684,1064,1789,52,1886
451: 1233,1965,1775,1467,217,840,318,223
452: 349,1114,2008,273,1070,1352,1883,813
453: 896,835,1387,821,1474,1134,2000,1749
454: 1481,444,164
455: 727,107,348,927,1378,937,938,1452
456: 1434,1982,1061,970,350,135,1318,1025,942
457: 520,1612,1188,573,1344,1207,1177,555
458: 310,966,748,881,126,1464,96
459: 489,983,627,1613,605,1131,1727,2002
460: 1088,1063,1593,236,1566,797,1008,167,866
461: 563,237,1465,591,1955,658,1267
462: 1839,849,945,124,1852,1785,344,560
463: 422,911,1300,25,440,1058,1126
464: 1638,877,78,543,887,110,1586,497
465: 963,587,340,1303,1705,1866,1594,483
466: 1424,625,410,1315,1650,356,193
467: 1806,43,219,577,1691,1538,477
468: 1720,1168,1603,1011,512,156,1100
469: 416,1219,1248,1747,1306,1759,363
470: 93,1717,1738,921,322,652,1099,1154
471: 1106,551,824,979,353,1042
472: 1687,891,558,83,606,1889,603,950,1928
473: 275,1399,1200,1243,434,990,1472,1167
2012: 288,1197,1182,1208,174,305,726
475: 70,1066,1389,1172,1067,132,201,1077
476: 318,823,1386,749,150,760,1906
477: 577,1691,467,219,1004,536,1533
478: 319,1694,1079,238,1278,47
479: 604,1374,853,765,202,1888,1500,250
480: 1999,841,1522,336,1251,628,956,1918
481: 980,1268,113,55,1917
482: 19,449,524,369,1242,946
483: 1594,373,1491,1651,465,340,1303,1705,1866,1556
484: 1642,1492,322,1015,679
485: 1142,1353,1283,347,1384,95,1180
486: 271,1036,384
487: 1441,544,1075,1429,369
488: 668,1467,840,220,1346,1779,690,223
489: 983,459,1484,2002,1615,1825,44
490: 1614,1431,1526,1617,391,1850,187,1003
491: 574,986,537,1792,1159,1214
492: 1951,267,745,522,1577,386,1430
493: 210,863,592,1936,496,1913,1419
494: 564,1440,817,1635,14,126,748
495: 1137,509,29,293,1181,1101,1400
496: 1229,296,1319,268,1936,493,436,1419
497: 1579,879,1586,543,1638,464,770,110,1875
498: 608,858,1998,1447,1194,1108
499: 260,790,397,747,1377,1016,903,120,1489
500: 1760,1881,1988,1588,647,687,1051,1745
501: 506,999,562,955,1890,142,588
502: 937,1991,683,764,1087,1239
503: 1480,1961,513,1314,1381,365
504: 352,1950,1603,354,1011,1209,1445
505: 1759,363,364,904,1587,589,875
506: 501,999,187,562,955,195,1271
507: 1285,1437,1184,897,607,1097,1155,1582
508: 1843,1632,262,1326,388,1768,1392,1349,1772,558
509: 448,1137,495,1670,1080,1400,163
510: 1885,1965,760,851,59,992,898,1386
511: 855,820,721,13,387,1295,359
512: 390,1969,1992,515,599,468,1168,1815,156
513: 1743,1314,503,1961,1186
514: 1949,1487,594,762,1286
515: 390,512,1969,1992,987,319,1815,169,156,1774
516: 362,1125,189,1908,1984,1709
517: 1289,392,1552,1457,424,1857,1422,783,720,116,1048
518: 1269,1692,1105,663,1163,1450
519: 35,1034,650,1976,1479,1574,871,1307
520: 457,1612,1975,1752,555,957,1096
521: 1438,995,1507,902,664
522: 1441,544,267,745,1951,327,492
1950: 1797,352,504,1358,1603,354,1445
524: 289,369,1242,998,153,19,482,946
525: 1903,815,1719,1536,1078,1213,279
526: 632,732,429,1316
527: 1897,1310,1893,920,781,11,1089,317
528: 1682,1731,1888,137,853,250,98,1666
529: 1170,1748,1060,143,960,838,1459
530: 1714,1905,660,1550,1628,700
531: 1912,1052,1838,315,777,335,982,199,447
532: 303,1828,65,661,1005,1873
533: 1856,38,688,1580,168,12,1610,1602,397,903
534: 80,961,1427,827,574,1792
535: 829,1953,1302,581,1160,616,328
536: 1004,25,1542,577,1690,477,1098
537: 491,1792,441,595,1383,850,1649,1214
538: 979,565,1274,1154,1967,652,824
539: 1600,39,585,1322,779,1589,622
540: 159,82,1794,1662,118,1569
541: 129,400,997,731,1916,579,1934
542: 786,1012,79,1707,1093,1788
543: 1323,1121,887,877,464,110,952,497
544: 1441,487,522,449,1977,1951,327
545: 278,343,1366,279,815,1765,1406
546: 429,1316,76,1165,359,721
547: 770,110,1875,952,682,1461,1121,1325,575,1761
548: 826,1674,1516,1107,128,231
549: 307,287,693,1964,994,185,769,1147,1753
550: 1534,1871,174,1215,288,1187,958
551: 1106,1652,471,824,979,1154,93,921
552: 323,1113,297,99,1710,1829,1164,299
553: 612,1010,1396,1001,242,845,1049
554: 2007,1841,861,298,1397,1285,1437,1184,1333
555: 1024,1752,573,1344,261,520,457,1612
556: 1647,1737,1772,646,1332,738,707,325
557: 385,1983,931,1623,593,1269,148
558: 1687,891,472,1843,508,1265,1392,1772,83,606
559: 1785,344,1530,353,1042,1671
560: 283,1785,344,1852,462,945
561: 614,750,1226,1196,320,1169,1151
562: 141,955,195,1636,1271,876,1033,506,501
563: 461,237,1465,591
564: 111,212,494,1440,817,1635,748
565: 538,1274,1505,258,1967
566: 1102,1394,744,778,908,1347,326,639,1494,226
567: 667,51,1251,1942,428,1337,862
568: 1209,1864,1385,1483,158,1528,1770,1305
1933: 859,1052,1838,1432,570,32
570: 671,629,1432,1868,1471,859,1933
571: 437,1453,1268,669
2000: 696,147,1134,835,453,649,1749,1667,1390
573: 1188,1148,197,1344,1207,255,457,555
574: 986,491,1792,80,1087,534,1239
575: 953,1325,1761,1461,547,952
576: 851,59,992,117,1782,425,951,133
577: 1691,172,1690,477,467,536
578: 41,1863,320,1968,686,1902,750
579: 803,1783,1934,731,636,541
580: 1354,1016,16,1035,426,648,1812,1323
581: 829,1302,535,1160,1123,608,616,1971
582: 650,1872,1976,917,325,1084,1413
583: 1470,1520,1946,665,306,316,109,836
584: 1958,1851,421,1355,1164,330
585: 539,1600,1046,1390,1322,779,2021,161,1074
586: 1814,755,1193,869,1398,1145,394
587: 465,963,340,77,1210,1230,735
588: 595,1383,142,441,1890,501,1649
589: 264,2009,1339,875,1587,505,1282
590: 1126,901,239,1300,704,859,315,1262
591: 321,1465,266,684,563,461,1267
592: 210,493,1790,1261,1734,1913,1419,1026,377
593: 221,1623,1443,1645,247,1270,234,112,931,309,557,148
594: 1642,1492,1409,1286,1949,514,597
595: 1383,142,588,537,850,418,1649,297,99,1355
596: 613,6,808,437
597: 1949,1487,1642,594,322,1717,1738
598: 277,878,1973,916,1224,1039
599: 947,228,1688,390,512,413,1720,1168
600: 1771,1328,1312,2020,1095,1536,1903
601: 53,258,1713,641,1090,602,746
602: 140,1171,1505,1658,746,1713,258,601
603: 1640,1333,233,943,950,472,1889,1928,1063,1562
604: 479,1374,1656,202,1500
605: 32,335,982,1131,40,1613,1412,459,627
606: 83,1593,1889,1687,472,558,1063
607: 307,1408,1773,507,897,1155,1582
608: 858,1998,1447,498,616,328,581,1971
609: 1426,674,48,832,1989,1504,16,1035,426
610: 1693,1879,1110,1423,698,1175,807
1949: 514,1487,597,1642,594,1286
612: 1201,1010,655,553,758,845,1554,407
613: 1136,6,798,808,743,596
614: 561,750,1226,1968,1334,1433
615: 1093,1788,244,712,1482,2
616: 608,1998,328,1302,535,581,1971
617: 207,948,1922,1244,755,357,1525,215,949
618: 200,196,857,673,17,1119,1831,781,68
619: 946,706,1248,364,998,19,282
620: 1618,833,265,1373,1729
621: 797,1008,167,912,236,917,871,1298,1413,101
622: 1644,71,1322,1589,539,39
623: 1906,951,133,699,749,1777,752,1780
624: 27,1216,183,1234
625: 1424,466,253,410,1846,1954,733
626: 1747,1306,1468,85,404,810,818
627: 983,459,605,335,1131,944,1787,1140
628: 956,751,722,1522,51,1251,940,480
629: 671,1432,570,1708,247,1105,1711,69
630: 1765,60,1852,1454,1406,1839,1499,945
631: 1910,659,1578,383,684
632: 526,1973,916,429
633: 1517,33,1338,818,1697,1266,852,848,1178
634: 914,1803,1715,37
635: 742,942,1384,1434,1061,1947,1142
636: 267,269,700,773,731,1783,579,1842,386
637: 70,1172,1778,1853,1137,29
1927: 1970,658,812,251,237,1241,794
639: 1347,1900,326,889,566,1494,226,182,262,811
640: 1861,1823,395,1936,976,863
641: 960,1090,838,53,601,1020
642: 1327,1837,1798,1194,1830,1990,814,965
643: 1898,402,888,1541,1120,358,1751,1109,1062
1982: 1434,456,970,106,274,1680,1006
645: 1469,345,1488,981,114,2018,1192,1363,246
646: 1349,1772,556,1647,1332,83
647: 1760,1881,500,1988,1588,687,1703,34,1051
648: 1014,426,16,580,822,1323,887
649: 1749,1667,1046,1390,1134,835,1387,2000,2021
650: 582,1872,1976,917,1479,1574,1796,1084,1307,519
651: 1758,1176,1532,1563
652: 1967,679,1099,538,1154,470,1738,921,824
653: 1145,394,1935,360,1091,1698,1681,1436,1945
654: 1899,346,439,959,1635,1440
