0: 2023
121: 923,1675,1535,84,717,975,1887
122: 103,857,1883,243,1369,196,149
123: 1361,372,1320,54,1763,176,1508
124: 1804,1785,849,462,1671
125: 295,772,411,254,1979,1882,270,1571,230
126: 1728,1464,96,14,748,494,1509,458
127: 1996,159,972,2006,136,82
128: 303,1828,231,548,826,1116
129: 1758,1176,1564,541,1934,997
130: 734,826,1116,1615,44,1567
131: 846,1660,380,1340,780,1129,1472
132: 1067,164,1826,975,1389,1805,1077
133: 1906,623,951,699,1782,576,425
134: 1470,1520,941,1981,1568,1585,341,1725
135: 350,1318,1025,403,361,342,1909
136: 1422,2006,783,1817,972,127
137: 1682,1731,528,1888,1150,1416,853,694
138: 582,1872,1737,763,707,325
139: 1523,81,1768,870,1326,388,508
140: 1171,746,602,170,1713,1557,1824,1833
141: 562,955,195,876,1271,1636,1118,1820,719,1033,1701
142: 595,1383,297,1932,441,1890,588,501,418
143: 960,718,1600,39,1644,529,1170
144: 1730,1144,1994,1463,1289,392
145: 1985,1380,1017,1288,809,910,1382,1157,729,1907,1750
146: 1177,1909,1115,350,942,1486
147: 696,806,1134,1449,26,2000,302
148: 1269,1692,557,247,1645,1623,69
149: 2018,196,114,122,1369,1741,1545
150: 690,194,223,840,318,1648
151: 723,1141,1030,1767,225,1297,398,1435,50
152: 175,1359,192,1104,693,985,994
153: 524,289,1242,482,1495,998,769,1496,946
154: 1238,957,415,1096,1975,742,347,1486,1180
1991: 937,938,502,878,1039,764,1087
156: 1815,1111,512,515,468,1168,1100
157: 703,961,414,1539,1427,49
158: 883,1483,1100,1011,1209,1864,568,1385
159: 926,1996,127,82,540,1287
160: 28,220,1401,1346,1799,1646,1686
161: 1103,638,1769,1390,1376,1667,1225
162: 697,405,339,206,1403,1186,1537
163: 1080,1905,509,1670,1429,333
164: 1067,132,454,444,1826,975
165: 1021,46,1331,1293,1260,1009
166: 773,731,1321,241,660,934,269,700
167: 797,1008,621,236,912,460,866
168: 12,38,533,688,1580,1856,903
169: 1815,67,1111,238,1774,759,515,319
170: 754,1722,796,1444,1557,1127,1824,140
171: 1653,1763,839,257,1704,421,1143
172: 577,967,1690,1691,940,722
2005: 301,443,906,1830,782,1719,278
174: 1215,680,305,550,1182,1208,288,1197,2012
175: 802,152,1359,332,693,994
176: 1942,1230,428,1508,123,54,1763,839
2009: 589,264,875,1426,737,48,790,747
178: 249,1510,1624,1330,1081,1796,179
179: 1297,398,1987,368,178,1388,1081,252,180,1796
180: 1479,1574,1796,1297,179,398
181: 1675,1740,1343,1481
182: 1494,226,262,889,639,1013,811
183: 1216,77,1210,1234,376,624
184: 1777,763,1624,1596,1872,1084,1796
185: 1964,994,549,399,1753,769,1679,404,1496
186: 1032,719,1047,1256,1118,1930
187: 506,1601,501,999,195,490,1526,1614
188: 987,338,2,774,1089,1547,1724,413,1597
189: 516,362,13,925,1908,1425
190: 1644,71,1712,431,2014,1518,1060,1170,1179
191: 1114,2008,1498,334,1606,393,55,1917
192: 242,1371,280,52,152,1359,1886,1104,985
193: 1736,1766,694,1650,1424,466,1678,356,1345
194: 1357,690,223,150,823,1648,249,1330,1746,1755
195: 141,562,876,1271,1431,1033,2019,1526,506,187
196: 200,2018,1192,149,618,857,122,68
197: 1188,1148,573,1801,1370,1207
198: 1966,1368,90,1038,1493,1380,1017
199: 447,1204,777,1152,1277,886
200: 2018,1192,196,1363,618,857,1831,68
201: 70,475,1389,1053,1805,1189,1077,1853
202: 1553,1656,1764,409,479,604,1374,1818,1500
203: 1549,435,1456,1414,1290,412,1840
204: 1626,1635,1290,919,382,346,1549
205: 300,1706,776,978
206: 405,162,1961,900,1186,905
207: 948,617,1922,755,1193,869,949
208: 1877,1548,100,1682,98,1411,46,1666,1260
1968: 657,1059,686,1433,614,750,578
210: 863,592,493,1309,1790,1261,64,1913
2017: 389,108,119,871,1298,101,1195
212: 111,564,1440,439,1348,977,843
213: 1485,324,812,30,1693,1879,1892,1092
214: 1999,841,1698,1791,336,854,1847
215: 1446,229,1631,1231,357,948,617,873,351
216: 1050,66,1616,930,805,1368,1038
217: 668,1775,1467,761,840,1233,451
218: 1662,118,1056,1569,1153,713,1227,1031
219: 1533,105,1806
220: 905,28,1537,1401,160,1346,668,488
221: 247,1443,593,1645,1270,234,2013,1708
222: 1112,1874,1802,1277,1904,715,1152
223: 1779,690,194,150,1467,840,488,318
224: 1619,993,1674,1544,1835,1138,1362,1979
225: 1297,398,1987,1139,1435,151,1767
226: 1494,870,182,262,908,1102,1394,566,326,639
227: 1825,1484,672,1567,232,1803,248,1715,678
228: 756,1688,1071,1718,1720,1168,1603,599
229: 1446,895,1631,215,1921,677,1231,357,701,61,351
230: 1107,1571,685,1619,1516,125,1979
231: 128,303,1516,548,826,1211,1107
232: 672,227,248,678,1702,1664,988
233: 1640,1333,603,943,1562,1285,1184,1097,1393,692
234: 1270,1350,2013,309,221,247,1443,1708
235: 1543,791,1697,1944,1365,1338,1266
236: 738,325,912,1566,460,866,797,167,621
237: 563,251,461,1955,1927,658
238: 1815,67,169,1774,319,478,47
239: 590,901,1262,1834,1471,859
240: 1565,433,904,996,1587,505,245
241: 773,166,1321,1916,660,934,1019,978,1375
242: 276,1371,280,192,1396,553,612,1010,655,1104
243: 273,1352,1883,1744,880,103,122,1369
244: 1310,712,1897,1475,1488,1482,615
245: 75,240,1565,996,1587,1857
246: 1054,1545,799,666,114,645,1469
247: 221,1443,1645,234,671,629,1708,148,69
248: 914,1803,678,227,232,1702,988
249: 178,1510,1624,1596,823,1648,194,1330
250: 98,1360,1502,479,853,765,528
251: 563,237,1241,1927
252: 1388,1755,1081,179,398,1987,368,2003,1139
253: 1424,625,1954,733,389,119,1150,1416,709
254: 295,772,411,125,1732,864,1185
255: 1188,1148,573,1446,1631,873,1924
256: 1507,1528,902,753,792,1385
257: 171,839,1591,1159,1704,850,1214
258: 53,601,602,1505,565
259: 1938,1894,867,542,795,1012,79
260: 499,790,747,264,1926,397,1339,533,903
261: 1983,1924,1344,1821,1024,555
262: 1494,226,870,182,1326,388,639,1013,1843,1632,811,508
263: 1953,1941,1302,772,1211,1571,685,864
264: 589,2009,875,1282,1339,260,790
265: 1618,833,620,968,1190,1974,1264
266: 321,1465,591,1578,1786,684
267: 1577,386,1430,675,269,745,522,492
268: 1936,976,496,1205,974,1319,1419,1229
269: 1550,745,700,773,166,636,386,267
270: 1809,1882,1362,1238,957,415,1096,314,295,411,125
271: 486,10,1036,1925,384,1939
1974: 833,265,968,1190,1054,285,799,1264
273: 1070,1352,1883,243,1744,349,452,813
274: 1895,106,970,1420,286,1982
275: 1399,1200,1425,473,855,2004,1243
276: 242,1371,280,52,294,1396,1559
277: 916,878,927,598,831
278: 545,343,1366,815,782,2005,1830,1990,1798
279: 1911,525,1078,1963,545,1366,815
280: 242,276,1371,52,192,294,1789,1962,1559,1886
281: 1098,708,1558,1236,751,1028,1542
282: 19,449,419,619,364,433,904
283: 344,1000,1530,1029,1980,1852,560
284: 1724,947,1584,816,1065,1668,932,1547,1688
285: 1054,1545,1655,1741,991,968,1974
286: 896,1387,1881,1588,1420,1895,274,104
287: 1512,307,1582,549,1753,1919,1147
288: 406,1197,954,2012,174,305,550,726,1187,958
289: 407,524,369,1242,153,482,1201,1495,399,1496
1969: 390,512,1992,515,1597,413,987
291: 89,450,741,1250,705,316,115,836,1684,109,1972
292: 915,1521,673,860,1183,17,1085,1455,1119,1831
293: 894,29,1181,495,1931,1400,1101
294: 1887,1064,1789,1962,1041,1559,276,280
295: 411,254,125,1979,1809,1882,270,314
296: 1229,1898,496,1419,436,1734,1913,1109
297: 595,142,1932,418,99,1829,1164,1355
298: 554,861,891,1184,1333,950
299: 1581,830,427,323,1113,552,930
300: 205,978,400,1375
301: 1198,443,2005,1830,1447,1837,1418
302: 1478,1156,1667,1781,26,696,147,1421
303: 128,532,1828,231,1211,829,1005
304: 2020,1633,431,2014,1712,1536,1213,1179
305: 174,1215,680,1182,1208,726,288,2012
306: 1884,316,115,665,1800,583,1946,836
307: 1512,287,1582,607,1773,897,693,549,1155
308: 416,1219,852,1721,674,1504
309: 112,351,931,948,1270,234,949,1443,593
310: 1782,966,1509,458,96,1611,425,881
311: 1687,891,1689,1246,1265,861,1407
312: 1132,30,1793,94
2020: 1095,1633,431,2014,304,600,1328,1536,1903
314: 1180,1669,1238,415,270,295,411
315: 1912,1838,590,1262,704,1490,777,715
316: 306,1884,115,583,836,291,89,705
317: 774,1089,1417,1547,11,379,527,1897
318: 476,760,1648,1965,451,840,223,150
319: 478,1079,47,987,1992,515,169,238,1774,1308
320: 561,750,41,1863,1196,578,1151,1040
321: 266,591,684,1477,1267,1923,785
322: 1967,1015,679,1099,1658,484,1642,470,1738
323: 1113,552,99,1710,1726,1616,930,299
324: 1485,94,1832,213,812,30,1892
325: 738,707,236,912,556,917,582,138,797
326: 1347,1900,639,908,1394,566,226
327: 1951,856,492,522,544,996,1977
328: 608,1998,1447,616,1082,1941,1302,535,1198
329: 965,1990,1891,1222
330: 1704,850,418,1649,1214,584,1164,421,1355
1959: 1043,1085,801,1524,1822,724
332: 1408,834,1773,802,175,693
333: 1075,1258,1429,1554,758,1670,163
334: 401,1606,349,191,2008
335: 605,531,982,447,944,627,1131
336: 1849,1522,1263,1851,1791,214,1999,480
337: 42,1896,1770,1409,762,1286,819
338: 1848,2,188,712,774,1089
339: 697,405,162,1984,1537,1709
340: 465,963,587,483,1303,1230,735,1594
341: 1689,1585,1725,1013,889,134,1407
342: 1723,989,1473,1531,403,135,1025
343: 278,545,847,1366,815,1990,1798,102,1222
344: 283,1785,559,1000,1530,462,560,353
345: 645,1469,1475,1488,981,2018,1192,114,1363,1310
346: 382,1899,654,1626,204,1635
347: 742,766,154,415,1384,485,1180
348: 727,455,878,927,1378,831,784,937,938
349: 2008,452,334,273,1070
350: 135,1318,146,1909,456,1061,942
351: 112,873,931,309,948,229,1631,215
352: 504,1950,1341,754,1445,1127
353: 1042,1671,979,1274,559,344,1530,471,824
354: 1720,1603,1071,1718,1240,504,1950,1358
355: 1018,1846,1235,1088,866,1008,828,1995
356: 1678,1345,1540,1650,1424,466,193,1736,1766
357: 677,1231,1525,701,1244,90,948,617,1922,229,215
358: 1579,879,1586,1062,402,888,1215,680,1871
359: 546,1316,721,732,1295,820,511
360: 653,1145,1935,1193,1350,949,1945
361: 21,403,1801,1978,135,1909,1115
362: 516,1125,189,1401,1686,1200,1425
363: 505,1759,416,469,875,737
364: 619,1248,19,282,433,904,505,1759
365: 928,1381,1939,10,1314,503,1480
1964: 985,994,185,549,655,1495,399,769,1496
367: 1864,568,1445,1127,1336,1218,1503,1305
368: 179,398,1987,252
369: 524,289,1242,482,1075,1258,1199,487,419
370: 1404,63,1651,1556,775
371: 703,961,1820,1032,1636,1735,827
372: 1361,842,86,123,1202,1320,54,1508
373: 1608,1594,1491,483,1303,1651,1556
374: 1519,1750,1921,736,729,701,1659,1756
375: 36,919,382
376: 183,1210,1234,1027,1361,842,1607
377: 436,1734,1913,592,1790,1026,687,1703
378: 1869,1342,2015,1482,1093,867,79
379: 11,1524,1822,724,1065,1417,317,816
380: 131,846,1660,780,434,1256,1472
381: 1620,664,521,1438
382: 1899,346,375,919,204
383: 1855,1578,631,659
384: 1925,62,486,271
385: 1983,1924,112,873,931,557
386: 1842,1577,1430,267,636,269,745,1783
387: 13,925,689,1295,511
388: 1494,262,1326,139,1632,811,1349,508
389: 108,2017,119,1298,101,733,253,1416,709
390: 512,1969,515,1597,413,1168,599
391: 409,1850,1141,1030,1617,1553,490
392: 1289,1552,144,1994,1422,517
393: 1268,1606,669,113,55,1221,1453,191,1917
394: 653,1145,1935,586,1952,1398,1091
395: 1673,1309,1513,1313,1823,640,863
396: 1966,1244,1368,66,930,427,1814,755,869
397: 1610,1926,260,499,533,1856,903
398: 225,1297,179,1987,368,1139,252,180,151
399: 1201,655,1495,1964,985,994,185,289,769,1496
400: 997,1375,300,1916,541
401: 1960,1221,695,1453,334,1606
402: 1062,888,643,1120,358,1579,1215,1871,1672
403: 1531,21,361,989,342,135,1025
404: 1753,998,769,185,85,1147,810,626
405: 162,339,206,905,1537
406: 288,1197,954,726,932,1584,756,1688
407: 524,289,1242,758,1201,612,655,1495,1258
408: 9,1073,1894,2016,795
409: 391,1850,1030,1553,202,1506,1818,1500
410: 1315,1650,1846,1870,1954,1424,466,625
411: 295,254,125,270,314,1669,1732
412: 1840,744,203,1290,1728,907
413: 1724,947,1547,188,390,1969,1597,599
414: 57,1784,1167,1539,793,157,49
415: 1238,154,957,347,270,314,1180
416: 308,469,1219,363,674,737
417: 1082,1273,767,1771,1198,443,906
418: 330,850,1649,1214,595,1383,142,297,1355
419: 19,449,282,524,369,482,487,946
2006: 1422,783,136,720,1602,972,127,1203,82,1794
421: 584,1851,330,1704,1653,171,1143,1263
422: 911,463,1276,1300,440,1259,1845
423: 1710,1023,1726,1601,1228,1220,1050
424: 75,1457,1282,720,517,1926,116,1048,1339
425: 1611,804,310,1782,133,699
426: 1014,648,609,1292,1989,580,16
427: 299,830,66,930,396,1368,1814,869
428: 176,1942,1230,735,1763,567,667
429: 546,1316,76,632,526,1973
430: 1952,854,1847,1398,1546,1581,830
431: 2020,1095,1633,2014,1518,304,1629,190,1179
2013: 1270,1350,234,1945,1868,1254,221,1708
433: 240,904,996,1977,449,282,364
434: 1301,1047,1256,990,1472,473,380
435: 1549,203,1855,1456,1414,659,1840
436: 1734,1913,377,496,1419,296,1898,1109
437: 596,571,808,695,1453
438: 1681,1028,1844,1436,841,1698,1918
439: 1348,757,959,654,1635,212,1440
440: 1004,25,1058,105,422,463,1259
441: 1735,1890,611,588,827,534,537,491,1792,1383,142,1649
1995: 101,1954,768,1088,866,1008,355,1846
443: 301,1198,2005,906,1082,417,1719,1447
444: 454,1481,923,164,717,975
445: 1938,892,1573,1342,1807
446: 61,1756,1659,1867,1370,1978
447: 199,1204,944,777,335,531,982
448: 1853,1137,509,1189,1554,1049,1670
449: 19,282,419,544,487,433,996,1977
450: 291,89,741,1684,1789,1962,1886
451: 1233,1965,1775,1467,217,840,318
452: 349,1114,2008,273,1070,1352,1883,813
453: 896,835,1387,1474,1134,821,2000
454: 444,1481,164
455: 727,107,348,927,1378,937,938,1452
456: 1434,1982,1061,970,350,1318,1025,942
457: 520,1612,1207,1188,573,1344,555
458: 310,966,1509,748,126,1464,96,881
459: 489,983,627,1131,1613,605,2002
460: 1088,1063,866,1593,1566,738,236,1008,167
461: 563,237,591,1955,658,1267
462: 1839,849,945,560,1852,1785,344,124
463: 422,911,1300,25,440,1058,1126
464: 1638,877,543,887,497,110,1586
465: 963,587,340,483,1303,1866,1705,1594
466: 1424,625,1315,1650,410,356,193,1766
467: 1806,43,577,1538,1691,477,1533
468: 1720,1168,1603,512,156,883,1100,1011
469: 416,1219,1248,1306,1747,1759,363
470: 93,1717,1738,322,652,1099,921,1154
471: 1106,551,824,1154,979,1042,353
472: 1687,558,891,606,1889,603,950,1928
473: 275,1399,1200,1243,434,990,1472
2012: 288,1197,1182,174,305,726
475: 70,1066,637,1389,1172,201,1067,1189,1077,1853
476: 318,823,760,1386,1648,749,1906
477: 1004,536,577,1691,467,1533,105
478: 319,1694,1079,47,238,1278
479: 604,1374,853,765,202,1888,1500,250
480: 1999,841,1522,336,1251,628,956,1918
481: 980,1917,1268,113,55
482: 524,289,369,1242,153,19,419,946
483: 465,340,1303,1866,1705,1594,373,1651,1556
484: 1492,1299,322,1015,679,1642,1738
485: 1384,1142,1353,1283,347,95,1180
486: 10,1036,271,384
487: 1441,1199,544,1075,369,449,419
488: 668,1467,840,220,1346,1779,690,223
489: 983,459,2002,1140,1615,1825,1484,44
490: 1526,1614,1617,1431,391,1850,187,1003
491: 574,986,537,1792,441,1159,1214
492: 1951,327,675,745,522,1577,1430,267
493: 210,863,592,1419,1936,496,1913
494: 817,564,1440,748,1626,1635,14,126,1509
495: 293,29,1181,637,1137,509,1400,1101
496: 268,1936,1319,493,1419,1229,296,436
497: 770,110,1875,543,1638,464,879,1586
498: 608,858,1998,1447,1108,1418
499: 260,790,747,397,1016,1377,903,120,1489
500: 1760,1881,1988,1588,647,687,1051,1745
501: 506,999,187,562,955,1890,588,142,1932
502: 937,1991,683,764,1087,1239
503: 1480,1961,10,1314,513,1381,365
504: 352,1950,1603,354,1011,1209,1445
505: 1759,363,364,240,904,1587,589,875
506: 501,999,187,562,955,195,1271,1526
507: 1285,1437,1184,897,607,1097,1155
508: 1677,1349,1772,1392,262,1326,388,139,1768,1632
509: 448,1137,1400,495,1670,1080,1714,163
510: 1885,1965,898,851,59,760,1386
511: 855,820,13,387,1295,721,359
512: 390,1969,1992,515,468,1168,599,1815,156
513: 1743,1314,503,1961,1186
514: 1949,1487,594,762,1286
515: 390,512,1969,1992,987,319,1815,169,1774,156
516: 362,1125,189,1709,1984,1908
517: 1422,783,720,1857,1289,392,1552,1457,424,116,1048
518: 1269,1692,663,1105,1762,1450,1163
519: 35,1034,1976,650,1479,1574,871,1307
520: 457,1612,1752,555,957,1096,1975
521: 1438,995,1507,902,381,1620,664
522: 1441,544,675,267,1951,327,492
523: 1460,713,38,1739
524: 407,289,369,1242,153,482,1496,419,946
525: 1911,1903,279,1536,1078,1213
526: 632,732,429,1316
527: 1310,1897,920,781,1893,11,1089,317
528: 100,1682,1731,137,1888,853,250,98,1666
529: 1281,1748,1060,1170,1712,960,143
530: 1080,1714,1905,660,1550,1628,700
531: 32,335,982,1912,1052,777,447
532: 303,1828,65,661,1005,1873
533: 12,38,688,1580,168,1856,1602,1610,1926,397,260,903
534: 80,1427,961,441,827,574,1792
535: 829,1953,1941,1302,1160,581,616,328
536: 1004,25,477,1542,577,1690,1098
537: 491,1792,441,588,595,1383,850,1649,1214
538: 979,565,1274,1967,652,824,1154
539: 1600,39,1322,779,1074,585,622
540: 82,1569,1794,159,1662,1287,1031
541: 129,1934,400,997,731,1916,579
542: 786,1012,79,1707,1093,1788,259
543: 1323,1121,887,877,464,497,110,952
544: 1441,1199,522,487,449,327,1977
545: 278,343,847,1406,1366,815,279,1765,1963
546: 429,1316,76,1165,721,359
547: 770,110,1875,952,682,1461,1121,575,1761
548: 734,826,1166,1674,1516,1107,128,231
549: 693,1964,994,185,307,287,1753,769,1147
550: 174,1215,1534,1871,288,1187,958
551: 1106,1652,471,921,824,1154,979,93
552: 323,1113,99,1829,1710,1164,299
553: 845,1001,1396,242,612,1010
554: 298,1841,861,2007,891,1437,1184,1333
555: 1024,1752,573,261,1344,520,457,1612
556: 1647,1737,1772,646,1332,738,707,325
557: 1269,148,1821,931,1623,385,1983
558: 1687,472,891,1843,1246,1265,1349,1772,1392,83,606
559: 1785,344,1530,1042,1671,353
560: 462,945,1852,283,1785,344
561: 614,750,1226,320,1196,1169,1151
562: 141,955,195,876,1271,1636,1033,506,501
563: 251,237,461,1465,591
564: 111,212,817,1440,748,494
565: 538,1274,258,1967,1505
566: 1102,744,1394,778,908,1347,326,639,226
567: 667,51,1251,862,1942,428,1337
568: 1209,1864,367,1336,883,158,1528,1385,1770,1305
569: 980,1729,1373,620
570: 671,629,1432,1868,1471,859,1933
571: 437,1453,669
2000: 649,1749,1134,835,1387,453,696,147
573: 1188,1148,197,255,1344,457,1612,1207,555
574: 986,491,1792,80,1087,534,1239
575: 953,1325,1761,1461,952,547
576: 851,59,992,117,951,133
577: 172,1690,1691,467,536,477
578: 41,1863,1968,686,92,1902,750,320
579: 803,1783,731,636,541,1934
580: 1354,1035,1016,16,426,648,1812,1323
581: 1160,1123,829,1302,535,616,1971
582: 917,1872,1976,138,650,325,1413
583: 1470,1520,1946,1981,836,306,316,665,109
584: 1164,1958,1851,421,1355,330
585: 1074,638,1390,1046,2021,1322,779,539,1600
586: 1145,394,1398,1814,755,1193
587: 465,963,340,1607,1210,1230,735
588: 1735,441,1890,611,537,501,595,1383,142,1649
589: 264,2009,875,1587,505,1282,1339
590: 1126,901,239,1262,1300,704,315
591: 321,1465,266,563,461,1267
592: 210,493,1419,1790,1261,1734,1913,377
593: 221,1443,1645,1623,112,931,309
594: 1949,514,1642,1409,1492,1286
595: 1383,142,297,588,537,850,418,1649,1355
596: 437,613,6,808
597: 1949,1487,1642,1717,1738
598: 277,916,878,927,1039,1973,1224
599: 1720,1168,947,413,228,1688,390,512
600: 1771,1328,1312,2020,1095,1536,1903
601: 53,258,1713,641,1090,746,602
602: 1658,1171,746,140,1713,53,258,601,1505
603: 1640,1333,233,943,950,472,606,1889,1928,1063
604: 479,1374,1656,202,1500
605: 32,335,982,1613,1412,40,459,1131
606: 83,1593,1889,1687,558,472,603
607: 307,1582,1408,1773,897,507,1155
608: 858,1998,1447,498,616,328,1971
609: 1426,674,1504,832,1989,1035,16,426
610: 1693,1879,1110,1423,698,1175,807
611: 1735,441,1890,588
612: 1201,1010,655,242,553,845,1554,758,407
613: 1136,6,743,808,798,596
614: 561,750,1226,1968,1334,1433
615: 1093,1788,244,712,1482
616: 608,1998,328,1302,535,581,1971
617: 207,948,1922,1244,755,357,1525,949,215
618: 200,196,1191,17,857,673,1119,1831,781,68
619: 946,706,1248,364,998,19,282
620: 1618,833,265,1729,1373,569
621: 797,1008,167,236,912,866,1298,1413,101
622: 1644,71,1322,1589,539,39
623: 1906,951,133,699,749,752,1780
624: 27,1216,183,1234
625: 1424,466,253,1846,1954,733,410
626: 1747,818,404,85,1468,810,1306
627: 983,459,1131,335,944,1787,1140
628: 956,751,722,51,1251,940,480
629: 671,1432,570,1708,247,1105,1711,69
630: 1765,1852,60,1406,1839,1499,945
631: 1910,659,684,383,1578
632: 526,1973,429,916
633: 1338,33,1266,818,1517,1697,852,848,1178
634: 1803,1715,678,37,1742
635: 742,942,1434,1061,1384,1142
636: 773,731,269,745,1783,579,386
637: 70,475,1172,1778,29,495,1853,1137
638: 1074,1103,1769,161,585,1390
639: 1347,1900,326,889,566,1494,226,182,262
640: 1861,1823,395,1936,976,863
641: 960,718,1090,53,601,838
642: 1327,1837,1990,1798,1194,965
643: 1062,402,888,1120,1541,1898,1579,1751,1109
1982: 1434,456,970,106,274,1006,1947
645: 1469,345,1488,981,2018,1192,114,1363,246
646: 1677,1349,1772,1647,556,1332
647: 1760,1881,500,1988,1588,687,1703,34,1051
648: 1014,426,580,16,822,1323,887
649: 1749,1390,1046,2000,835,696,1667
650: 582,1872,1976,1479,1574,1084,1796,1307,519
651: 1758,1564,1532,1563
652: 1967,679,1099,538,470,921,824,1154
653: 1145,394,1935,360,1091,1698,1681,1436,1945
654: 1899,346,439,757,959,1635,1440
655: 1201,612,1010,1495,1104,399,242,1964,985,407
656: 1335,65,1664,1116,1828
657: 1059,1819,1968,1291,730,1433
658: 1955,1423,1970,1927,237,461
659: 1414,631,1910,383,1855,435
