0: 2023
126: 1464,96,1728,14,494,966,458,748
1945: 1350,2013,653,1935,360,1681,1599,1254,1795
128: 231,303,1828,1116,826,548
129: 1758,1176,541,997,1551,1934
130: 734,1116,826,1615,44,1567
131: 846,1592,380,1129,1340,780
132: 1067,164,1826,975,475,1805,1077
133: 1906,623,951,699,576,804,425
134: 1470,1946,1981,1568,1725,341,1585,941
135: 350,1318,1025,1909,403,361,342,456
136: 1422,783,1817,972,2006
137: 1682,1731,528,1888,1150,1416,853,694
138: 582,1872,1737,763,707,325
139: 388,81,1768,1523,262,1326,870
140: 1171,602,170,1557,1713,746,1824,1833
141: 562,955,1271,1636,1118,1820,719,876,1033,1701,195,371
142: 595,1383,99,1649,588,441,999,501,297
143: 1600,39,1644,960,718,529,1170
144: 1730,1994,1144,1463,1289,392
145: 1288,809,1382,1017,729,1907,1750
146: 1177,1486,1115,350,1909,942
147: 696,26,649,806,1134,1449,2000
148: 1269,1692,518,69,1623,1645,247,557,1105
149: 2018,196,122,1369,1741,1545,114
150: 318,476,823,690,194,223,1648
151: 723,1141,1767,1617,225,1297,398,1435,1030
152: 802,175,1359,192,1104,985,994,693
153: 998,769,1496,524,289,1242,1495,946
154: 1238,957,415,1096,1486,1975,742,347,1180
2026: 5
156: 1815,1111,169,512,515,468,1168,1100
157: 49,703,961,414,1539,1427
158: 1385,1483,1100,1011,792,1209,568
159: 82,1794,2006,926,1996,540
160: 1799,1646,28,220,1401,1346,1686
161: 1103,1769,1074,1225,1390,1667,585,1156
162: 697,405,339,1403,1186,206
163: 1429,333,509,1670,1554,1080,1905
164: 132,454,444,1826,975
165: 1021,800,1009,46,1331,1293,1260
166: 773,731,1321,241,660,934,700
167: 797,1008,621,912,866,738,236,1566,460
168: 1856,38,533,688,1580,12,903,1569
169: 1815,67,1111,156,1774,759,515,238
170: 754,1722,796,1341,1920,1444,1557,1824,140
171: 1653,1763,839,1704,257,421,1143
172: 577,1691,1690,1538,940,967,722
2005: 301,443,1830,782,906,1719,278
174: 1215,680,305,1208,550,288,1197,2012
175: 802,152,1359,192,332,1773,994,693
176: 1942,1230,428,1508,123,54,1653,1763,839
2009: 589,264,875,1426,737,48,790,747
178: 1510,1330,1796
179: 1297,398,1987,252,1081,1388,180,1796
180: 1479,1574,1796,1297,179,398
181: 923,1675,1481,1740,1329,84
182: 1494,226,811,262,1326,326,889,639
183: 1361,842,1234,1210,624,1216,77
184: 1777,763,1624,1596,650,1872,1796,1084
185: 769,1496,1753,399,1964,994,549,404
186: 1032,719,434,1047,1256,1539,1930
187: 999,501,1601,195,1526,506,490,1614
188: 987,1848,2,774,1547,338,1597
189: 516,362,1908,13,925,1425,855
190: 1644,622,71,1712,431,2014,1518,1060,1170,1179
191: 1114,2008,1498,334,1606,393,55,1917
192: 152,175,1359,1886,242,1371,280,52,1104,985,994
193: 1736,1766,694,1650,1424,466,1678,356,1345
194: 1779,1357,690,223,823,150,1330,1648,1388,1746,1755
195: 1431,1033,2019,1701,1526,876,141,562,1271,506,187
196: 200,2018,1192,149,857,122,68,618
197: 1148,1207,573,1801,1370,1115
198: 1966,1368,90,1038,216,1493,1380,1017,736
199: 1204,886,531,777,1904,1152,1277,447
200: 2018,1192,196,857,1831,781,68,1363,618
201: 1053,1805,1189,1077,70,475,1853
202: 1553,1656,1764,409,479,604,1374,1500,1818
203: 1549,435,1840,1414,1290,412
204: 1626,1290,919,382,346,1549
1940: 1317,1118,1139,1435,876,1767,1033,2019,1701
206: 1961,900,1186,405,162,905
207: 617,755,1193,869,1922,949
208: 1877,100,1682,98,1666,1548,1411,46,1260
1968: 657,1059,92,686,1433,614,750,578
210: 863,592,493,1309,64,1790,1261,1913
2017: 389,108,119,1195,871,1298,101,733,709
212: 111,564,1440,439,1348,977,843
213: 324,30,812,1693,1879,1892
214: 1999,1698,1791,1263,336,854,1847
215: 677,1231,357,948,229,1631,112,351
216: 930,66,1616,805,74,1050,1038,1368,198
217: 668,1467,761,840,1775,1233,1965,451
218: 1662,118,540,1056,1153,713,1569,880,1227
219: 105,1533,1806,467
220: 905,28,1537,1401,668,488,1346,160
221: 1623,1443,593,1645,247,1708,1270,234,309
222: 1904,1152,1802,1277,1874
223: 1779,690,194,451,488,1467,840,318,150
224: 1619,993,1674,1544,1135,1835,1362,1138,1979
225: 1297,398,1987,1139,252,1435,151,1767
226: 1494,182,870,908,1102,1394,566,326,639
227: 1825,232,672,1484,1803,1715,678
228: 756,1688,1071,1718,947,1720,1168,599
229: 1446,895,1631,1921,677,1231,357,701,215,61,351
230: 1107,1571,685,1516,1619,125,1979
231: 128,303,1828,826,548,1211,1107,1516
232: 1825,672,1567,227,1803,678,1664,1702,248
233: 1640,1333,603,943,1285,507,1097,692,1562
234: 1270,1350,2013,309,221,1443,593,247,1708
235: 1543,791,1697,1944,1365,1338,1266
236: 738,707,325,1566,917,460,797,167,621,912
237: 1955,1927,658,461,563,251
238: 319,478,47,1815,67,169,1774
239: 590,901,1471,1834,859,315
240: 1565,433,904,996,1587,245,505,75
241: 166,1321,1916,1375,660,934,978
242: 276,1371,280,1396,192,612,1010,655,553,1104
243: 273,1883,1744,880,103,122,1369,1733
244: 1310,712,1488,1475,1482,1093,615
245: 240,1565,996,1587,856,75,1857
246: 1054,666,799,1545,645,1469,114
247: 221,1443,593,1645,1708,234,671,629,148,69
248: 918,232,914,1803,678,1702
249: 1510,1330,1648,823
250: 98,1360,1502,479,853,765,528
251: 563,1241,1927,237
252: 225,179,398,1987,1139,2003,1081,1388,1755,1592
253: 1424,625,1954,733,389,119,1150,1416,709
254: 125,772,411,295,1732,1571,1185
255: 1446,1631,873,1188,1148,573
256: 1507,1528,902,753,1385,792
257: 1704,850,1214,1159,1591,171,839
258: 53,601,1505,602,565
259: 542,786,1012,79,1938,1894,867,795
260: 499,790,747,1339,264,1610,1926,397,903
261: 385,1983,1344,1024,555,1821
262: 1494,811,182,1326,639,139,388,1013,1843,1632,508
263: 1953,1302,772,1211,1571,685,1273,864,1941
264: 589,2009,875,1282,260,790,1339
265: 1618,833,620,968,1264,1190,1974
266: 321,1465,591,684,1786,1578
267: 1550,269,745,636,522,386,1430,492
268: 1936,976,1205,1319,974,78,1229,496,1419
269: 1550,267,745,700,636,773,386
270: 1809,1362,1882,1238,957,415,1096,314,125,411,295
271: 486,1036,384,1925,1314,365,1939
1974: 1054,1190,799,285,833,265,968,1264
273: 1070,1352,1883,243,1744,349,452,813,1733
274: 106,1420,286,1895
275: 1200,473,1243,1425,855,2004
276: 242,1371,280,52,294,1396,1559
277: 598,878,927,831,916,1378,938,348
278: 343,1366,1990,782,815,1719,2005,1830,1798
279: 1078,1213,525,815,1765,545
280: 242,276,1371,52,1962,294,1789,1887,1559,1886,192
281: 1098,708,1558,1236,751,1542
282: 19,449,946,619,433,904,364
283: 1029,1980,1852,560,344,1000,1530
284: 1724,947,1584,1668,932,1065,816,1688
285: 1741,991,1545,1655,968,1054,1974
286: 896,1387,1895,1881,1588,1420,106,274
287: 307,1582,549,1753,1919,1147,1512
288: 406,1197,954,2012,174,305,550,726,1187,958
289: 407,524,1242,1495,1201,399,1496,153
1969: 390,512,1992,515,1597,413,987
291: 89,450,741,836,316,115,109,1972,705,1250
292: 915,1521,673,17,860,1183,1455,1085,1119,1831
293: 894,1931,1181,29,495,1101,1400
294: 1962,1789,1887,1041,1559,276,280
295: 125,411,254,1979,1882,270,314
296: 1229,496,436,1734,1913,1419,1898,1109
297: 1113,552,1164,595,142,99,418,1355
298: 554,861,891,1184,1333,950
299: 1581,830,427,323,1113,552,930
300: 400,978,1375
301: 1198,443,2005,1447,1830,1837,1194
302: 1376,1478,1156,1781,696,26,1667,58,1421
303: 128,231,1828,532,1211,829,1005
304: 2020,1633,431,2014,1536,1213,1179
305: 174,680,1182,1208,726,288,2012
306: 1884,316,115,665,1800,583,1946
307: 607,287,1582,1773,693,549,1155,1512
308: 416,1219,852,1721,1517,674,1504
309: 112,351,948,1270,234,221,1443,593
310: 1782,966,458,96,1611,425,728,881
311: 1687,891,558,1689,1407,1843,1246,1265,861
312: 1132,1793,94,30
2020: 1095,1633,431,2014,304,600,1328,1903,1536,1179
314: 95,1180,1669,1732,1238,957,415,270,411,295
315: 859,1838,590,239,704,1490,777
316: 306,1884,115,583,1520,1946,291,89,836
317: 774,1417,527,11,379,1089
318: 476,150,760,1965,451,840,223
319: 478,1079,238,987,1848,1992,515,1774
320: 41,1863,1196,578,561,750,1151,1040
321: 266,591,684,1477,1267,1923,785
322: 1015,679,1099,1738,484,1642,597,470
323: 1113,552,1710,1726,1829,930,299
324: 94,1832,1329,725,213,30,812,1892,1092
325: 738,707,236,1566,582,138,917,912
326: 1347,639,778,908,1394,566,226,182
327: 1951,856,522,544,996,1977
328: 1302,535,1082,1941,1198,1447,608,1998,616
1923: 1477,1267,788,321,1955,698
330: 1704,850,418,1355,1214,595,1649,1164,584,421
1959: 1043,1085,1654,801,1524,1822,724
332: 1408,834,1773,1250,802,175,1359,693
333: 1075,1258,1429,163,1670,1554,758
334: 401,1606,349,191,2008
335: 605,982,447,531,944,627,1131
336: 1849,1143,1522,1263,862,1791,214,1999,480
337: 42,1896,1770,1409,594,762,1286,819
338: 774,1089,712,615,2,188
339: 697,405,162,1984,1537,1709
340: 465,963,587,1705,1230,735,1594,483
341: 1689,1725,1013,1585,1900,889,134,1246
342: 1723,970,989,1473,1531,403,135,1025
343: 278,545,1366,1222,1990,847,815,1798,1891
344: 560,1785,559,1000,1530,353,283,462
345: 645,1469,1475,114,2018,1192,1363,1488,981
346: 382,1899,654,1626,204,1635
347: 742,1384,154,415,485,1180
348: 937,455,938,277,878,927,831,1378,784,727,107
349: 2008,452,334,273,1070
350: 135,1318,1909,146,456,1061,942
351: 112,873,309,357,215,948,229,1631
352: 1797,1950,504,754,1341,1445,1127
353: 559,344,1530,979,1274,824,1042,1671
354: 1720,1603,1718,1240,1950,504,1358
355: 1018,1846,1235,1088,866,828,1995
356: 1678,1345,1540,1315,1650,1424,466,193,1736,1766
357: 677,1231,1525,701,215,1244,90,1922,948,617,229,351
358: 1579,879,1586,1062,402,888,643,1215,680,1871
359: 546,1316,1295,732,820,721,511
360: 653,1145,1935,1193,1350,1945,949
361: 1531,1978,403,1801,1115,135,1909
362: 516,189,1401,1125,1686,1200,1425
363: 505,1759,416,469,875,737
364: 505,1759,19,282,619,1248,433,904
365: 928,1381,1939,271,1036,1314,503,1480
1964: 399,985,994,549,655,185,769,1496
367: 1864,1445,1127,1336,1218,1503,1305
1948: 855,2004,820,721,1165,1243,57,1784
369: 407,524,1242,1075,1258,487,544,449,482
1916: 773,731,1321,241,1375,400,541
371: 1890,827,1820,703,961,141,1636
372: 1361,842,123,86,1202,1320,54,1508
1913: 436,1734,1419,210,592,493,1790,296,377
374: 1519,1750,1921,736,729,701,1659,1756,895
375: 1456,919,382
1928: 1063,1088,1889,472,1640,603,943,1562,1018
377: 1026,687,1703,592,1790,436,1734,1913
378: 1869,1342,1482,1093,79,1938
379: 11,1822,724,1065,816,1417,317
380: 131,846,780,434,1256,1472
1947: 1589,1,1006,1434,635,1322,1142
382: 1899,346,375,919,204
383: 1578,1855,631,659
384: 62,1925,486,271,1939
385: 261,1983,557,112,873,931,1188,1344
386: 1842,1577,1430,492,267,269,636,1783
387: 13,925,1295,689,511
388: 139,1768,262,1326,508,1349
389: 108,2017,119,1298,101,733,768,253,1416,709
390: 512,1969,515,1597,947,413,1168,599
391: 409,1850,1030,1141,1617,1553,490
392: 517,1289,1552,1994,144,1817,1422
393: 1268,1606,669,113,55,1221,1453,401,191,1917
394: 653,1145,1398,1952,1091,1193,586
395: 1673,1309,1513,1313,1823,640,863
396: 1966,1244,1368,66,427,1814,755,869
397: 1610,1926,260,499,1856,533,903
398: 225,1297,179,1987,1139,252,180,151
399: 1964,985,994,1201,655,289,1495,185,1496
400: 300,997,1916,1375,541
401: 1221,695,1453,334,1960,1606,393
402: 1062,888,643,1120,358,1579,1215,1534,1871,1672
403: 1531,361,989,1473,342,135,1025
404: 85,1147,185,998,769,1753,810,626
405: 162,339,206,905,1537,1709
406: 288,1197,954,726,932,1584,756,1688
407: 289,369,1242,1495,1201,612,655,758,1258
408: 9,1073,795,2016,1012
409: 391,1850,1030,1553,202,1500,1506,1818
410: 1315,1937,1650,1870,1846,1954,1424,466,625
411: 125,254,295,270,314,1669,1732
412: 1102,744,203,1840,1290,907,1728
413: 1724,947,1547,390,1969,1597,599
414: 57,1784,1539,1167,1301,793,49,157
415: 1238,154,957,1096,347,270,314,1180
416: 308,469,1219,363,674,737
417: 1082,1273,767,1771,906,1198,443
418: 330,1704,850,1355,1214,595,1383,1649,297
1981: 1175,1568,807,1754,665,1470,134,1946,1585
2006: 159,82,1203,972,136,783,1602,1996
421: 584,1851,330,1704,1653,171,1143,1263
422: 911,463,1276,1300,440,1259
423: 1710,1023,1726,1601,1228,1220,1050
424: 75,1457,1282,1857,517,720,1610,1926,116,1048,1339
425: 1611,804,310,1782,576,133,699
426: 1014,648,609,1292,1989,580,16
427: 299,830,1398,930,66,396,1368,1814,869
428: 176,1942,1230,735,1763,1337,567
429: 546,1316,76,526,1973,632
430: 1952,854,1546,1581,830,1398
431: 2020,1095,1633,2014,1518,304,190,1179
2013: 1270,1350,234,1945,1868,1254,1708
433: 240,904,996,1977,449,282,364
434: 1167,1047,1256,990,1472,1301,780,473,380,186
435: 1549,203,1840,1456,1855,1414,659
436: 1734,1913,1419,493,496,296,377,1898,1051,1109
437: 695,1453,808,596,571
438: 1681,1028,1844,1436,841,1698,1918
439: 1348,757,959,654,1635,212,1440
440: 1004,25,1058,105,1259,422,463
441: 588,1890,827,537,1792,1383,142,1649,1214
1995: 101,1954,768,1088,1008,866,355,1846
443: 301,1198,2005,1447,1082,417,906
444: 923,1481,454,164,717,975
445: 1938,1894,892,1342,1807
446: 61,1756,1867,1978,1801,1370
447: 335,982,531,199,1204,944
448: 1853,1137,509,1189,1670,1049
449: 19,282,482,369,544,433,996,1977
450: 291,89,741,45,1962,1684,1789,52,1886
451: 1233,1965,1467,217,840,1775,318,760,223
452: 349,1114,2008,273,1070,1352,1883,1744,813,1733
453: 896,1387,1881,1474,1134,821,1749,2000
454: 444,1481,164
455: 937,938,1452,348,927,1378,727,107
456: 1434,1061,970,350,135,1318,1025,1982,942
457: 520,1612,1188,1207,573,1344,1177,555
458: 310,966,748,126,96,881
459: 489,983,627,1131,1613,605,1727,2002
460: 1063,1088,1593,236,1566,797,167,866
461: 1955,658,237,563,591,1267
462: 1839,849,945,124,1852,560,1785,344,1804
463: 422,911,1300,25,440,1058,1126
464: 1638,877,543,887,110,497,1586
465: 963,340,1705,735,1866,1594,1303,483,1556
466: 1424,625,1315,1650,410,356,193,1766
467: 1806,43,577,1691,1538,477,1533,219
468: 1168,1603,512,156,1100,1011
469: 416,1219,1248,1747,1306,1759,363
470: 93,1717,921,322,652,1099,1738,1154
1905: 1080,1714,530,1429,163,1550,1628
472: 1687,891,558,83,606,603,950,1889,1928
473: 275,1399,1200,1243,1167,434,990,1472
2012: 288,1197,1182,1208,174,305,726
475: 70,1066,1172,1067,132,201,1077
476: 318,823,1386,749,150,760,1906
477: 577,1691,467,1004,536,105,1533
478: 319,1694,1079,238,47,1278
479: 604,1374,853,765,1500,202,1888,250
480: 1999,841,1522,336,1251,628,956,1918
481: 980,1917,1268,113,55
482: 19,449,524,369,1242,946
483: 1608,1594,1303,1491,465,340,1556,1651
484: 1642,1492,322,1015,679,1738
485: 1353,1283,347,1384,95,1180
486: 271,1036,384
487: 1441,544,1075,1429,369
488: 668,1467,840,220,1779,690,223,1346
489: 983,459,1484,2002,1615,1825,44
490: 1614,1617,1431,1526,391,1850,187,1003
491: 574,986,537,1792,1159,1214
492: 1577,386,1430,267,745,522,1951
493: 210,863,592,1936,496,436,1913,1419
494: 564,1440,817,1635,14,126,748
495: 29,1137,509,637,293,1101,1400
496: 1229,296,1319,268,1936,976,493,436,1419
497: 770,110,1875,543,1638,464,879,1586
498: 608,858,1998,1447,1194,1108
499: 260,790,747,397,1377,1016,903,120,1489
500: 1760,1881,1988,1588,647,687,1745
501: 187,999,562,955,506,588,1890,142,99
502: 937,938,1452,683,764,1087
503: 1480,1961,513,1314,1381,365
504: 352,1950,1603,354,1011,1209,1445
505: 1759,363,364,240,904,1587,589,875
506: 562,955,1271,195,187,999,501
507: 1285,1437,897,233,607,1582,1097,1155
508: 1843,1632,811,262,1326,388,1768,1349,1772,1392,558
509: 1137,495,448,1670,1080,1400,163
510: 1885,1965,898,59,992,851,1386,760
511: 855,820,721,13,387,1295,359
512: 390,1969,1992,515,468,1168,599,1815,156
513: 1743,1314,503,1961,1186
514: 1949,594,762,1286
515: 390,512,1969,1992,987,319,1815,169,156,1774
516: 362,1908,189,1984,1125,1709
517: 1289,392,1552,1457,424,1857,1422,783,720,116,1048
518: 1269,1692,148,1105,663,1163,1450
519: 35,1034,650,1976,1479,1574,871,1307,1413
520: 457,1612,1975,1752,555,957,1096
521: 1438,995,1507,902,664
522: 1441,544,267,745,492,1951,327
1950: 1797,352,504,1358,1603,354,1341,1445
524: 289,369,1242,998,153,19,482,946
525: 815,1719,1903,1536,1078,1213,279
526: 429,1316,732,632
527: 920,781,1893,11,1089,1310,317
528: 1682,1731,137,1888,853,250,98,1666
529: 1060,1748,1170,838,143,1712,960
530: 1714,1905,660,1550,1628,700
531: 1052,1838,777,335,982,447,199
532: 303,1828,65,661,1005,1873
533: 1856,38,688,1580,168,12,1610,1926,1602,397,903
534: 80,1427,961,827,574,1792
535: 829,1953,581,1302,328,1211,1160,616
536: 1004,25,1542,577,1690,477,1098
537: 491,1792,441,1383,1649,850,1214
538: 979,565,1274,1154,1967,652,921,551
539: 1600,39,1322,779,585,1589,622
540: 1662,118,218,159,82,1794,1569
541: 129,400,997,731,1916,579,1934
542: 786,259,1012,1707,1093,1788,79
543: 1323,1121,887,877,464,110,952,497
544: 1441,487,522,369,449,327,1977
545: 343,1366,1078,279,815,1765,1406
546: 429,1316,76,359,721,1165
547: 770,110,1875,952,682,1461,1121,575,1761
548: 826,1166,1674,1107,1516,128,231
549: 1964,994,693,307,287,185,769,1753,1147
550: 1534,1871,174,1215,288,1187,958
551: 1106,1652,824,652,979,538,1154,93,921
552: 323,1113,297,1164,99,1710,1829,299
553: 612,1010,655,1396,242,845,1049,1001
554: 298,1841,861,1397,891,1285,1437,1184,1333
555: 1024,1752,573,1344,261,520,457,1612
556: 1737,1647,1772,646,1332,738,707,1566
557: 385,1983,931,1623,593,1269,148
558: 1687,891,472,311,1843,1632,1246,508,1265,1772,1392,83,606
559: 560,1785,344,1530,353,1042,1671
560: 1785,559,344,283,1852,462,945
561: 614,750,1226,1196,320,1169,1151
562: 141,955,1271,1636,506,876,1033,195,501
563: 251,1465,591,237,461
564: 111,212,494,1440,817,1635,843,748
565: 538,1274,1505,258,1967
566: 1102,1394,744,778,908,1347,326,639,1494,226
567: 667,51,1251,1942,428,735,1337,862
568: 1209,1864,1336,1385,158,1528,1770,1305
1933: 859,1052,1838,1432,570,32
570: 671,629,1432,1868,1471,859,1933
571: 437,1453,1268,669
2000: 1749,1046,1390,1134,1387,453,147,649
573: 1188,1148,1207,1344,197,255,457,1612,555
574: 986,491,1792,80,1087,534
575: 953,1325,1761,1461,547,952
576: 59,992,117,851,1782,425,951,133,1386
577: 1691,172,1690,477,467,1098,536
578: 41,1863,320,686,1968,1902,750
579: 803,1783,1934,731,636,541
580: 1354,1016,16,1035,426,648,1812,1323
581: 829,1302,535,1160,1123,608,616,1971
582: 650,1872,1976,138,917,325,1413
583: 1470,1520,1946,306,316,665,836,109
584: 1958,1851,421,330,1355,1164
585: 1322,779,2021,1046,1390,161,1074,539,1600
586: 1814,755,1193,869,1398,1145,394
587: 963,340,1210,77,1230,735
588: 441,1890,955,501,595,1383,142,1649
589: 264,2009,875,1587,505,75,1282,1339
590: 1126,901,239,1300,704,859,315
591: 321,1465,266,684,563,461,1267
592: 210,493,1790,1261,1734,1913,1419,1026,377
593: 221,1623,1443,1645,247,234,112,931,309,557
594: 1642,1492,337,1409,1286,1949,514,597
595: 1383,142,99,1649,588,330,850,418,1355,297
596: 613,6,808,437
597: 1949,1487,1642,594,322,1738,1717
598: 277,878,916,1973,1039,1224
599: 1720,1168,947,413,228,1688,390,512
600: 1771,1328,1312,1903,2020,1095,1536
601: 53,258,1713,746,641,1090,602
602: 140,1171,1505,1658,1713,746,258,601
603: 1640,1333,233,943,950,472,1063,1889,1928,1562
604: 479,1374,1500,1656,202
605: 32,335,982,40,1613,1412,459,627,1131
606: 1332,83,1593,1687,472,558,1063,1889
607: 307,1582,1408,1773,507,897,1155
608: 858,1998,616,498,581,328,1447,1971
609: 1426,674,832,1989,1504,16,1035,426
610: 1693,1879,1110,1423,698,1175,807
1949: 514,1487,597,1642,594,1286
612: 1201,1010,655,553,758,242,845,1554,407
613: 1136,6,798,808,743,596
614: 561,750,1226,1968,1334,1433
615: 1093,1788,244,712,338,1482,2
616: 608,1998,581,1302,535,328,1971
617: 207,948,1244,755,1922,357,1525,949
618: 1119,1831,68,1191,857,673,17,200,196
619: 946,706,1248,998,19,282,364
620: 1618,833,265,1729,1373
621: 797,1008,167,912,866,236,917,871,1298,1413,101
622: 1644,71,190,1322,1589,539,39
623: 1906,951,133,699,749,1777,752,1780
624: 27,1234,183,1216
625: 1424,466,253,1846,1954,733,410,709
626: 1747,818,1468,1306,85,404,810
627: 983,459,1131,1140,605,335,944,1787
628: 956,751,722,1522,51,1251,940,480
629: 671,1432,570,247,1708,69,1105,1711
630: 1765,60,1406,1454,1852,1839,1499,945
631: 1910,659,1578,383,684
632: 429,526,1973,916
633: 1338,33,1266,818,1697,852,848,1517,1178
634: 914,1803,1715,37
635: 742,1384,942,1434,1061,1947,1142
636: 267,269,700,773,731,1783,579,1842,386
637: 70,1172,1778,29,1853,1137,495
1927: 1970,658,237,251,1241,794,812
639: 1347,1900,326,889,566,1494,226,811,182,262
640: 1936,976,1861,1823,395,863
641: 960,1090,838,53,601,1020
642: 814,1837,1798,1830,1990,965
643: 1062,402,888,1120,1898,1541,358,1751,1109
1982: 106,1006,1680,970,1434,456
645: 1469,345,114,2018,1192,1363,246,981
646: 1647,1349,1772,556,1332
647: 1760,1881,500,1988,1588,687,1703,34,1051
648: 1014,426,580,16,822,1323,887
649: 696,147,1134,1749,2000,1046,1390,1667
650: 582,1872,1976,184,1479,1574,1796,1084,1307,519
651: 1758,1176,1532,1563
