0: 2023
143: 1600,39,718,1644,1170,960,529
144: 1289,392,1730,1994,1144,1463
145: 809,910,1985,1017,729,1907,1382,1750
146: 1486,942,1177,1115,350,1909
147: 696,26,302,806,1134,2000,1449,649
148: 1269,1692,1163,1623,69,1645,1105
149: 114,2018,196,122,1741,1545,1369,645
150: 840,223,690,318,1149,1648,823,194
151: 723,1141,1767,1297,1435,50,225,1030
152: 802,192,175,1359,1104,985,994,693
153: 769,1679,1496,998,289,524,482,946
154: 742,347,1486,1975,957,415,1238,1180
155: 328,1302,1941,1082,1198,1998,1447,616
156: 468,515,512,1815,169,1111,1100
157: 49,703,1427,961,1539,414,1816
158: 1385,1483,883,1100,1209,1864,568
159: 82,540,127,1996,926,1287
160: 1799,1346,1646,1401,28,220,1686
161: 1103,638,1769,1667,1390,1376,1156
162: 697,1403,339,206,405,1186
163: 1905,1429,333,1670,1080,509,1075
164: 1067,132,454,444,1826,975
165: 1021,800,73,1331,1260,1293,1009
166: 241,731,1375,1916,1321,773,572,934,660,269,700
167: 797,236,866,621,912,460,1008
168: 12,38,533,688,1856,903,1580
169: 1815,67,759,238,1774,156,319,1111
170: 754,1127,796,1722,1557,1824,140
171: 1763,839,257,1704,421,1143,1653
172: 577,967,1691,1690,722,940
173: 1977,996,874,433
174: 2012,680,305,1215,1208,550,288,1197
175: 802,192,1359,152,332,994,693
176: 1230,1508,428,123,54,1942,1763,839,1653
2009: 589,264,875,48,1426,737,790,747
178: 249,1510,823,1624,1330,1081,1796,180,368
179: 2003,252,368,1987,225,1139,398,1388,1081,180,1297
180: 1479,1796,1574,178,179,368,398,1297
181: 1481,1675,1740,1329,1343
182: 226,639,1494,889,262,811,1013
183: 1216,77,1210,1027,624,376,1234
184: 582,1872,1084,763,1777,1510,1596,1624,1479,1796
185: 769,1679,399,1964,994,549,404,1147,1753
186: 1816,1032,1256,719,1047,1930,1820
187: 490,1526,1614,506,501,999,1601
188: 774,1089,338,1547,413,1848,2,987,1597
189: 516,362,1908,925,973,1425
190: 1644,1712,1170,1518,71,622,431,1179,2014
191: 55,1114,2008,1498,1606,334,1917,393
192: 175,1359,1886,152,1371,52,1104,985,994
193: 1736,1766,694,1650,1424,466,1678,356,1345
194: 1746,1755,1330,1081,1779,150,223,690,1357,249,1648,823
195: 1431,1940,1271,2019,23,1033,1701,876,141,562,1526,506
196: 2018,1192,149,200,122,857,68,618
197: 1801,1207,1370,1188,1148,573
198: 1985,1038,1017,1380,216,1966,396,1368,90,1493
199: 886,447,1204,777,1904,1277,1152
200: 2018,1192,196,857,1363,1831,68,618,645,981
201: 1053,1077,1805,70,1389,475,1853,1189
202: 1656,1764,1553,1030,409,479,604,1374,1500,1506,1818
203: 435,1549,1414,1290,412,1840
204: 1626,1635,346,1290,919,382,1549
205: 776,978,1706,300
206: 162,405,1186,1961,900,905
207: 949,617,948,1922,755,1193,1661
208: 1548,1877,1682,100,528,1666,46,1411,1260
209: 1082,1273,417,767,1198,443
210: 863,493,592,1309,64,716,1790,1261,1913
2017: 272,108,389,101,733,119,1416,709
212: 564,439,1440,1348,843,977,111
213: 1693,812,1879,1511,1892,1970,1485,30,324,1092
214: 1698,1999,336,1522,854,1791,1847,1952
215: 229,1631,1231,357,948,351
216: 66,1616,805,1050,198,1038,1368
217: 668,1775,761,1467,1583,1233,451,1965,840
218: 1153,713,1227,1031,1662,118,1056
219: 1533,1806,467
220: 28,1537,905,668,488,160,1346,1401
221: 234,247,290,1645,1443,309,593,1623
222: 1112,1874,1802,1904,1277,1152,715
223: 1779,840,150,488,690,451,1467,318,194
224: 1619,1674,993,1362,1544,1835,1138,1882,1979
225: 179,1987,1139,398,1767,1297,151,1435
226: 1394,870,566,639,1494,182,908,1102,326,262
227: 1825,232,672,1567,1484,1803,248,1715,678
228: 599,1718,1071,1720,1688,756,947
229: 1446,215,1631,701,677,1231,357,61,1921,895,351
230: 1107,685,1571,1979,1619,1516
231: 128,303,1828,1516,548,826,1211,1107,685
232: 227,672,1567,1803,248,678,1702,1664,988
233: 1562,692,1285,1333,943,1640,1097
234: 221,247,290,1645,1708,1443,2013,1270,1860,309,593
235: 1543,791,1266,1697,1365,1944,1338
236: 797,866,167,912,1566,325,738,460
237: 251,1970,1927,658,563,461
238: 1815,67,169,1774,1992,478,47,319
239: 1262,590,901,1943,1158,1834,1471,859
240: 1565,996,874,433,245,505,904,1587
241: 166,1375,1916,1321,978,934,1019,660
242: 276,872,280,1396,1371,553,1104,1010,655
243: 880,103,122,273,1352,1883,1744,1369
244: 1488,1310,1897,712,1475,1482,615
245: 240,1565,856,874,1587,75,1857,1282
246: 1469,1622,645,1545,114,1054,666,799
247: 221,234,290,1645,1708,1868,671,629,69
248: 914,1803,678,232,227,1702,988
249: 178,1510,1648,823,1596,194,1330,1081
250: 765,1502,98,1360,479,853,528,1666
251: 237,1927,563,1241
252: 2003,179,368,1987,1139,398,1755,1388,1081
253: 1424,466,625,733,1954,389,1416,709,1150
254: 1185,772,125,411,295,1732,1669
255: 1446,1631,873,1188,1148,573,1924
256: 1507,1528,902,753,1385,792
257: 1704,1159,1214,850,171,839,1591
258: 53,601,1505,602,565
259: 795,1012,79,1938,1894,867
260: 499,790,1901,397,264,1339,1926,747
261: 385,1983,1924,1188,1344,555,1024
262: 1843,1632,811,1013,226,870,639,1326,1494,182,388,508
263: 1211,685,1571,772,864,1302,1953,1941
264: 589,1282,875,2009,1339,48,260,790
265: 1618,833,620,968,1255,1190,1264
266: 1786,1465,591,1578,631,684
267: 1550,636,269,745,675,386,844,899,1430
268: 496,976,1936,1205,974,1319,1419,1229,296
269: 1550,636,700,745,267,731,166,773
270: 1096,314,957,415,1238,1362,1809,1138,295,125,411
271: 486,384,1036,10,1925,1939
272: 108,2017,389,871,1298,101,1195
273: 349,1352,1883,452,1744,1070,243,1733,813
274: 106,1982,1895,286,1723,970,1420
275: 1200,1425,473,1948,855,1243,1167,2004
276: 242,280,1396,1371,1559,52,294
277: 916,831,927,598,878
278: 545,343,1990,1366,782,815,1830,2005,1798
279: 1911,815,525,1078,1963,545
280: 242,276,1371,1559,52,294,1789,1962,1886
281: 1098,1542,1558,1236,708,1943
282: 449,419,619,364,19,1977,433,904
283: 1852,1029,1980,344,560,1000
284: 1668,1065,932,1584,1724,947,816,1688
285: 1741,991,1545,1655,968,1054,1974
286: 1760,1881,1588,1420,1387,896,1895,104,274
287: 1919,1147,1753,307,549,1582,1512
288: 1197,954,406,174,2012,305,550,726,1187
289: 407,369,1242,524,1201,1495,153,1496,482
290: 221,234,247,1645,1708,1443,1270,593,629,1623,69
291: 89,450,741,115,316,1684,109,836,705,1250
292: 17,1521,673,915,860,1183,1085,1455,1831,1119
293: 1931,894,1181,495,442,1101
294: 1887,1064,1789,1962,1041,276,280,1559
295: 1809,1138,1882,1979,270,254,125,411
296: 1229,1898,268,496,1419,436,1734,1109,1913
297: 366,331,1355,99,1932,595,418,142,1829
298: 1333,950,861,891,554,1184
299: 1581,830,427,1113,552,930,323
300: 400,205,978,1375
301: 1198,443,1418,1830,2005,1447,1837
302: 696,26,147,22,1781,1667,1478,1156,1421
303: 128,532,1828,231,1211,829,1005
304: 2020,1536,431,1179,2014,1712,1213
305: 174,2012,680,1215,1875,1641,1182,1208,726,288
306: 1470,583,665,1946,1175,1055,115,316,836
307: 1773,549,693,897,1582,607,1155,287,1512
308: 416,1219,852,1721,1517,674,737,1504
309: 112,351,593,931,948,1860,221,234,1443
310: 458,966,1509,96,1782,1611,425,881
311: 1265,891,1689,1246,1407,1841,861
312: 1132,1793,1329,94,30
2020: 304,1536,431,1095,2014,1633,600,1328,1903
314: 415,1238,270,95,1669,1180,411
315: 1912,1838,1262,590,704,1490,777
316: 1055,115,583,306,291,89,109,836
317: 774,1089,1417,11,527,379,1897
318: 1149,760,451,1965,840,150,223
319: 478,1079,1308,987,1992,169,238,1774
320: 41,578,1863,1196,561,750,1151
321: 1923,1267,591,684,1477,785
322: 1738,1015,679,1099,1967,484,1642,470
323: 930,1616,1710,1726,366,99,1113,552,299
324: 1485,94,1832,30,812,213,1511,1892
325: 1566,707,556,738,31,797,236,912,917
326: 1347,1900,908,1394,226,566,639
327: 492,1951,522,544,856,1977,996
328: 581,155,1302,535,1082,608,1998,616,1971
329: 1891,102,1990,1222,965
330: 1704,1214,850,418,1649,331,1355,584,421
331: 366,1355,99,1164,297,595,418,330
332: 834,1408,802,175,1773,693
333: 163,1429,1836,1670,1258,1554,758
334: 401,191,2008,1606,349
335: 605,1131,982,531,447,944,627
336: 1999,480,1522,214,1851,1849,862,1263,1791
337: 42,1896,1409,1770,762,1286,819,594
338: 774,1089,188,712,1848,2
339: 697,162,405,890,1984,1709,1537
340: 465,587,735,971,1230,483,1303,1594
341: 889,1585,134,1689,1725,1013
342: 1473,989,403,1531,1723,1025,135
343: 102,545,1990,1222,1366,847,278,815,1798
344: 1785,559,560,1530,1000,283,462
345: 1469,1475,645,114,2018,1192,1363,1488,1310,981
346: 1626,204,1635,382,1899,654
347: 742,766,154,415,485,1384,1180
348: 727,935,455,831,927,878,1378,784,938
349: 273,452,1070,334,1114,2008
350: 135,1318,1909,146,942,1061,456
351: 112,309,873,357,948,229,215,1631
352: 1445,504,1950,1341,754,1127,1209,1379
353: 559,1530,979,1274,824,471,1042,1671
354: 504,1950,1718,1071,1720,1358,1240,1603
355: 1018,1846,1235,828,1088,866,1995
356: 1678,1345,1315,1650,1540,410,1424,466,193,1736,1766
357: 677,1231,1525,1244,617,948,1922,229,215,351
358: 1579,879,1062,402,888,643,1215,1871
359: 429,1316,546,1295,732,511
360: 1661,1350,1945,653,1145,394,1935,949
361: 21,403,1978,1801,135,1909,1115
362: 516,189,1125,1401,1686,1200,1425
363: 505,1759,416,469,875,737
364: 619,1248,19,282,433,505,1759,904
365: 10,1381,1939,928,1480,1314,503
366: 331,99,1113,552,297,1932,1710,1829,323
367: 1864,1379,1127,1218,1503,1305,1336
368: 252,179,1987,398,178,1388,1081,1796,180
369: 289,1242,524,1836,1258,1199,487,419,482
370: 1404,63,1866,1651,1556,775,43
371: 1735,827,611,1032,703,961,1820,1636,141
372: 1361,842,86,1202,1320,54,1508,123
373: 1651,483,1491,1556,1303,1594,1608,1866,1956
374: 1519,1750,736,701,729,1659,1921,1756
375: 36,919,382
376: 1361,842,1234,1607,107,183,1210
377: 687,1703,647,1026,592,1790,436,1734,1913
378: 1342,2015,1869,79,1482,1093,867
379: 11,1524,1822,1657,724,1065,317,1417,816
380: 131,780,1660,846,434,1047,990,1472,1256
381: 521,1620,1438,664
382: 1899,375,919,204,346
383: 1578,631,659,1855
384: 486,271,62,1925
385: 261,1983,557,1924,112,873,931
386: 1842,1577,1783,844,899,636,745,267,1430
387: 13,925,1295,689
388: 1349,508,1326,1494,139,1632,262,811
389: 272,108,2017,1298,101,733,768,1954,253,119,709
390: 1969,515,1597,512,413,599,1720,1168
391: 1617,1030,409,1850,1141,1553
392: 144,1289,1994,1552,517,1422
393: 1268,1917,669,113,1453,1221,401,55,191,1606
394: 653,1145,1122,1436,1398,1091,586,360
395: 1673,1309,1513,1313,640,1823,863
396: 1966,1244,1368,90,66,427,198,1814,755,869
397: 260,1901,1339,1610,116,1926,533,1856,903
398: 252,179,368,1987,225,1139,180,1574,1297
399: 1964,985,994,655,1201,1495,185,1679,1496
400: 300,997,1375,1916,541
401: 1960,334,56,695,1453,1221,393,1606
402: 1062,888,643,1579,358,1120,1215,1871
403: 361,21,1531,342,989,1025,135,1318
404: 85,1147,1753,185,769,998,810
405: 162,339,206,1709,1537,905
406: 1584,288,1197,954,726,932,1696,1688,756
407: 758,289,1242,524,655,612,1201,1495,1258,1496
408: 9,1073,1894,2016,795
409: 391,1030,1850,1553,202,1500,1506,1818
410: 1315,1937,1650,1870,1846,1954,466,625,356
411: 254,125,314,270,295,1732,1669
412: 1840,744,203,1290,1728,907
413: 1547,1724,947,188,599,390,1969,1597
414: 57,1784,1539,793,49,157
415: 314,957,1238,270,742,347,154,1180
416: 308,469,1219,363,674,737
417: 209,1771,767,1719,906,443,2005
418: 595,1649,1383,537,1704,1214,850,330,331,1355,297
419: 487,449,282,482,369,1242,524,946,19
420: 133,951,623,699
421: 584,1851,1704,330,171,1143,1653,1263
422: 911,463,1276,1300,440,105,1259,1845
423: 1220,1601,1228,1023,1726,1050
424: 75,1457,1048,517,1282,1339,1610,720,116,1926
425: 1782,1611,804,728,310,133,699
426: 1014,580,648,609,1292,1989,16
427: 299,830,930,66,396,1368,1814,869
428: 735,1230,176,1942,1763,1337,567,667
429: 359,1316,76,546,1973,526,1590
430: 1091,854,1952,1546,1581,830,1398
431: 2020,304,1179,1095,2014,1633,1629,190,1518
2013: 1350,1945,1270,1868,1254,234,1708
433: 240,1565,1977,173,996,874,449,282,364,505,904
434: 1301,1047,990,1472,473,380,1256
435: 1456,1855,1549,1414,203,659,1840
436: 1734,1109,1913,496,1419,493,1898,296,377,1051
437: 56,695,1453,808,596,571
438: 1681,1028,1844,1698,841,1918,1436
439: 654,212,1440,757,959,1348,1635
440: 1004,25,105,422,463,1058,1259
441: 1735,1792,827,611,491,1890,588,1649,142,1383,537,1214
442: 1019,1706,1101,20,293,894
443: 301,1198,2005,1082,209,417,1719,906
444: 1481,923,454,164,717,975
445: 1938,1395,892,1342,1807
446: 61,1756,1867,1659,1978,1370
447: 1204,944,199,777,335,982,531
448: 1189,1049,1137,1853,509,1670
449: 487,544,419,282,19,1977,996,433
450: 291,89,741,1789,1962,1684,1886
451: 1233,1965,1775,217,1467,318,840,223
452: 273,349,1352,1883,1744,1070,1114,2008,813
453: 2000,835,1387,896,1749,821,1881,1134
454: 1481,444,164
455: 727,107,935,1280,348,927,1378,937,938,1452
456: 1434,1061,970,1025,350,135,1318,1982
457: 1612,555,520,1207,1188,1344,573,1752
458: 748,966,1509,310,126,1464,96,881
459: 489,983,627,1613,605,1131,2002,1727
460: 1928,1889,1063,1088,1593,1566,236,866,167,1008
461: 1955,1267,563,1465,591,237,658
462: 1839,849,124,945,1785,344,560
463: 422,911,1300,1058,25,440,1126
464: 1638,877,543,887,110,497,1586
465: 963,1705,340,587,1866,483,1303
466: 1424,253,625,1315,1650,410,356,193,1766
467: 1806,43,1538,477,219,1533
468: 156,1168,1603,1011,512,504,883,1100
469: 416,1219,1248,1306,1747,1759,363
470: 93,1717,322,1738,652,1099,1154,921
471: 1106,551,979,1154,824,353,1042
472: 1687,891,83,606,603,950,1928,1889
473: 275,1399,1200,780,434,1243,990,1472,1167
2012: 174,305,1182,726,932,288,1197
475: 70,1066,1389,1172,1067,201,1077,637,1853,1189
476: 1149,760,1386,1906,951,749,1648,823,1596
477: 577,1538,1691,467,1004,536,1533
478: 1694,1278,1079,47,319,238
479: 604,1374,1500,853,202,1888,250,765
480: 1999,841,336,1522,1918,862,1251,956,628
481: 980,1268,1917,113,55
482: 419,289,369,524,153,998,946,619,19
483: 373,1556,1303,1594,735,465,1705,340,1866
484: 1162,1642,1492,1299,322,1738,1015,679
485: 1283,1353,1384,347,2001,95,1180
486: 384,1036,271,10
487: 449,544,419,1836,369,1199
488: 1779,840,223,690,668,761,1467,220,1346
489: 983,1140,1484,459,2002,1615,1825,44
490: 187,1526,1614,50,1431,1617,1850,1003
491: 574,986,534,441,1792,537,1159,1214
492: 1356,1951,1430,1130,327,675,522,899
493: 210,863,1419,592,496,1936,436,1913
494: 564,1440,1626,1635,14,126,817,748,1509
495: 29,1137,1400,293,1181,1101
496: 268,976,1936,1319,1419,493,1229,296,436,1913
497: 1579,879,1586,543,1638,464,770,1875,952,110
498: 608,858,1998,1447,616,1418,1108
499: 260,790,1901,1377,1354,747,1016,903,120,1489
500: 1760,1881,1588,1988,687,647,1745
501: 506,1932,999,1890,955,562,187,588,142
502: 937,1991,764,1087,1239,683,1452
503: 513,1480,1961,1314,10,1381,365
504: 1445,352,1950,354,468,1603,1011,1209
505: 1759,904,363,1587,364,240,433,589,875
506: 501,999,195,955,562,187,1526
507: 897,1184,1437,1285,607,1155,1097
508: 1677,1349,388,1392,1772,1326,139,1768,1632,262
509: 1080,1714,1137,1400,448,163,1670
510: 1885,1965,59,898,851,760,1386
511: 721,820,13,1295,359,546
512: 390,1969,1992,515,156,468,1168,1815
513: 1961,1314,503,1743,1403,1186
514: 1949,865,594,762,1286
515: 390,987,1969,1992,512,156,1815,1774
516: 362,1908,189,1125,1984,1709
517: 1289,392,1552,1457,424,1048,1422,783,720,116
518: 1762,1117,1269,1692,1163,1105,663,1450,1555
519: 35,1034,582,1479,650,1574,1307,1976,1413,871
520: 1975,457,1612,555,1752,1096,957
521: 1438,995,1507,902,381,664
522: 675,1199,1441,544,899,492,1951,327
523: 1076,1153,713,38,1739,1580,1460,1257
524: 407,289,369,1242,153,1496,419,482,946
525: 1078,1213,1536,1903,1911,279
526: 632,429,1316,1973
527: 11,920,1893,781,1897,1089,317
528: 137,1682,1731,1888,853,250,98,208,1666
529: 1281,1748,1060,143,1712,1170,960
530: 1080,1714,660,1905,1550,700,1628
531: 32,335,982,1912,1052,777,447
532: 303,1828,656,65,1873,1005
533: 12,168,1856,1610,1901,397,903,1580
534: 574,986,491,1427,80,1792,827
535: 581,328,1302,1953,829,1160,616
536: 1004,25,1690,577,477,1098,1542
537: 418,588,1649,1383,441,1792,491,1214,850
538: 979,1154,1274,824,565,652,1967
539: 1322,779,585,1589,622,1074,1600,39
540: 159,82,1569,1794,1662,1287,1031
541: 1934,579,997,400,731,1916,129
542: 786,1012,79,1788,1093,1707,1694
543: 1323,1121,887,877,464,952,110,497
544: 487,449,1199,522,327,1977,996
545: 343,1366,847,278,815,279,1765,1963,1406
546: 359,429,1316,76,1165,721,511
547: 770,682,1875,952,110,1121,575,1761,1854
548: 826,1575,1166,1516,1674,1107,128,231
549: 307,693,1964,994,185,1679,1147,1753,287
550: 1534,1094,1871,958,174,1215,288,1187
551: 1106,1652,471,921,979,1154,824,93
552: 366,99,1164,1113,1710,323,299
553: 1010,612,242,1396,1001,1049,845
554: 2007,1184,1437,1841,861,298,1333
555: 457,520,1344,573,261,1983,1024,1752
556: 707,325,738,1647,1737,646,1332,138
557: 385,1983,1821,931,1269,1623
558: 1687,1265,891,1843,1246,1349,1392,83,606
559: 353,1785,344,560,1530,979,1042,1671
560: 1785,559,344,1852,283,1839,462,945
561: 614,1226,750,320,1196,1279,1169,1151
562: 876,955,1636,141,195,1271,2019,1033,1526,506,501
563: 1465,591,237,251,461
564: 212,494,1440,843,111,817,748
565: 538,1274,1505,258,1967
566: 1394,226,639,1494,908,1102,778,1347,326
567: 667,51,1251,1942,428,862,1337
568: 1864,1385,158,1528,1305,1770
569: 980,1729,1618,620
570: 671,629,1432,1868,1471,1933,859
571: 437,1453,1268,669
572: 166,934,660,700
573: 1188,1148,1344,255,1801,197,1207,457,1612,555
574: 986,534,491,1239,80,1087
575: 953,1325,1761,1639,1854,1461,547,1455
576: 133,951,851,59,992,117,1782,1386
577: 1538,477,1691,172,1690,536
578: 320,41,1863,1968,92,686,1902,750
579: 1551,541,1934,803,731,1916,636,1783
580: 426,648,1354,1016,1035,16,1812,1323
581: 328,1302,535,829,1160,1123,616,1971
582: 184,1872,31,1084,1479,650,917,1976,519
583: 1470,1946,306,316,109,836,1520
584: 421,1958,1851,1704,330,1355,1164
585: 1390,1046,2021,1322,779,539,1074,638,1600
586: 1814,1193,830,1398,1145,394,949
587: 465,963,1705,340,1607,1210,971
588: 595,1649,142,1383,537,441,611,501,1890
589: 264,1282,875,2009,1339,505,1587,75
590: 1262,901,1126,239,1300,704,315
591: 1465,266,563,684,461,321,1267
592: 210,1419,493,1790,1261,1734,1913,1026,377
593: 112,309,931,221,234,290,1645,1443,1623
594: 1949,514,865,337,1409,1372,1642,1492,1286
595: 418,588,1649,142,1383,850,331,1355,297
596: 6,613,798,808,1501,437
597: 1949,1487,865,1642,1738,1717
598: 277,916,878,1224,1590,1039
599: 228,1720,1688,413,947,390,1168
600: 1771,1328,1312,1903,2020,1536,1095
601: 258,53,746,1713,641,1090,602
602: 1658,1171,1505,140,746,258,601
603: 1333,950,943,1640,472,1928,1889,1063,1088,1018
604: 479,1374,1500,1656,202
605: 32,335,1131,982,40,1613,1727,459,627
606: 1332,83,1593,1687,558,472,1889
607: 1582,1155,1408,897,507,1773,307
608: 858,1998,1447,498,616,328,1971,1529
609: 48,1426,674,832,1504,1989,1035,16,426
610: 698,962,1110,1175,1693,1879,1423
611: 1735,441,371,955,1636,1890,588,142,1383
612: 553,1010,655,1201,1554,845,407,758
613: 1136,798,808,1501,596,6
614: 1433,1334,1226,561,750,1968
615: 1788,1482,1093,244,712
616: 608,1998,498,581,155,328,535,1971,1529
617: 207,948,1922,1244,755,357,1525
618: 1831,781,68,1119,1191,857,17,673,196,200
619: 946,706,1248,364,19,998,282,482
620: 1618,833,265,968,569,1729,1373,1311
621: 797,866,167,1413,1298,101,1008
622: 71,1589,1322,539,39,1644,190
623: 1906,420,133,951,699,749,752,1780
624: 27,1027,1234,1216,183
625: 1424,466,253,733,1954,410
626: 1306,810,1747,1468,85,818
627: 983,1140,459,605,335,1131,944,1787
628: 956,751,722,940,51,1251,480
629: 671,1432,570,247,290,1645,69,1105,1711
630: 1765,1406,1499,60,1852,1839,945
631: 1578,383,659,684,1910,266
632: 526,1973,916
633: 1338,33,818,1266,1697,852,848,1517,1178
634: 1803,1715,678,37,1742
635: 1434,1061,7,766,1947,1142,1384
636: 269,745,267,731,773,579,1783,386
637: 29,1137,1853,70,1778,1172,475
638: 1074,1103,1769,161,1390,585
639: 226,566,1494,182,1347,1900,326,889,262
640: 1823,1861,395,976,1936,863
641: 960,838,1090,644,1020,53,601
642: 1327,1837,1194,1798,1830,1990,965
643: 1062,402,888,1541,1898,1109,1579,358,1751,1120,1871
