0: 2023
258: 601,53,1505,602,565
259: 1938,1894,867,79,795,1012
260: 499,790,1901,264,1339,397,1926,747
261: 385,1983,1924,1188,1344,555,1024
262: 1494,226,182,1326,388,639,889,1843,1632,811,1013,508
263: 1211,685,1571,772,864,1941,1302,1953
264: 589,2009,1339,1282,48,260,790
265: 1618,833,1255,1190,1264
266: 1786,1465,591,1578,684,321
267: 1550,269,745,636,675,386,899
268: 496,976,1936,1205,974,1319,1419,78,1229
269: 1550,700,745,267,636,773,731,166,386
270: 1809,1882,295,1362,1096,957,415,1238,314,411,125
271: 486,10,1036,1925,384,1939
272: 108,2017,1195,871,1298,101,389
273: 1070,1352,1883,452,1744,243,349,813
274: 1895,106,1723,970,1420,286,1982
275: 1200,1425,473,1948,855,2004,1243,1167
276: 242,1371,280,52,294,1559,1396
277: 916,878,927,598,831,938
278: 545,343,1366,782,815,2005,1798,1830,1990
279: 1911,815,525,1078,1963,545
280: 242,276,1371,52,294,1789,1962,1559,192,1886
281: 1098,1943,1558,1236,708,751,1542
282: 19,449,946,619,364,433,1977,904
283: 1029,1980,1852,344,560,1530,1000
284: 1724,947,816,1668,932,1584,1688
285: 1741,991,1545,1655,968,1054,1974
286: 1387,896,1881,1588,1420,1895,104,274
287: 307,549,1582,1753,1919,1147,1512
288: 406,1197,954,2012,174,550,726,1187,958
289: 407,524,369,1242,153,1495,1201,1496,482
290: 221,234,1443,1645,1623,1708,1270,629,247,69
291: 89,450,741,1250,115,316,109,836,705
292: 17,1521,673,915,1455,1085,1831,1119
293: 1931,894,1181,495,1101,442
294: 1887,1064,1789,1962,1041,1559,276,280
295: 1809,1882,270,314,1979,411,254,125
296: 1229,1898,496,1419,436,1734,1913,1109
297: 595,331,142,418,1932,1829,366,552,99,1355
298: 891,861,554,1184,1333,950
299: 1581,830,427,323,552,1113,930
300: 205,978,400,1375
301: 1198,443,2005,1447,1837,1830,1418
302: 1376,1478,1156,1781,696,26,1667,58,1421
303: 128,532,1828,231,1211,829,1005
304: 2020,1633,431,2014,1712,1527,1213,1179,1536
305: 1641,1182,174,1208,680,726,2012
306: 1470,583,1946,1055,115,316,665,836
307: 693,549,287,607,1773,897,1582,1155,1512
308: 416,1219,852,1721,674,737,1504
309: 112,351,931,593,948,1860,221,234,1443
310: 966,1509,1782,458,96,1611,881
311: 1687,1265,891,1689,1246,1407,861
312: 1132,30,1793,94
2020: 304,1633,431,1095,2014,600,1328,1536,1903
314: 415,1238,295,270,95,1669,1180,411
315: 1490,777,715,1262,590,704,1912,1838
316: 1055,115,583,306,291,89,836
317: 774,1089,1417,11,379,1897,527
318: 760,1965,840,451,223,150
319: 478,1079,1308,1992,238,1774
320: 41,578,1863,1196,561,750,1151
321: 1477,1923,1267,266,591,684,785
322: 1015,679,1099,484,1642,470,1738
323: 366,552,99,1113,1710,1726,930,1616,299
324: 1485,94,1832,30,812,213,1892
325: 738,707,1566,138,917,797,912,236,1413
326: 1347,1900,639,778,908,566,226,182,1394
327: 492,1951,856,522,544,996,1977
328: 581,1941,1302,535,1082,1198,608,1998,1447,616,155
329: 1891,102,1222,1990,965
330: 1704,1214,850,331,418,1649,584,1355,421
331: 595,297,418,330,366,99,1164,1355
332: 1408,834,1773,802,175,693
333: 163,1258,1429,1670,1554,758,1242
334: 401,1606,191,2008,349
335: 605,531,982,1131,447,944,627
336: 1849,1143,1263,1851,1791,214,1999,480,1522
337: 42,1896,1409,1770,762,1286,819,594
338: 1848,2,188,712,774,1089
339: 697,405,162,890,1984,1537,1709
340: 465,587,735,1230,1594,483
341: 889,1585,134,1689,1725,1013
342: 1723,989,1473,403,1531,135,1025
343: 278,545,847,1222,1366,815,1798,1990,102
344: 353,1785,559,560,1530,1000,283,462
345: 645,1469,1475,1488,200,2018,1192,114,1363,1310,981
346: 382,1899,919,654,1626,204,1635
347: 742,766,154,415,1384,485,1180
348: 727,1280,455,927,1378,831,784,938
349: 273,1070,452,334,2008
350: 135,1318,146,942,1909,456,1061
351: 112,309,931,873,357,948,229,215,1631
352: 1445,504,1950,1341,754,1379,1127
353: 559,344,1530,979,1274,471,824,1042,1671
354: 504,1950,1718,1358,1240,1603,1720
355: 1018,1846,1235,1088,866,828,1995
356: 1678,1345,1650,1540,1424,466,193,1736,1766
357: 677,1231,1525,701,1244,90,1922,948,617,229,215,351
358: 1579,879,1586,1062,402,888,643,1215,1871
359: 732,1295,511,1316,546
360: 1661,1350,949,1193,653,1145,394,1935,1945
361: 21,403,1978,1801,135,1115,1909
362: 516,189,1125,1401,1686,1200,1425
363: 505,1759,875,416,469,737
364: 619,1248,282,433,505,1759,904
365: 928,1381,1939,10,1314,1480,503
366: 323,552,99,1113,331,297,1710,1829
367: 1864,1218,1503,1127,1305,1336
368: 252,179,398,1987,178,1081,1796,180
369: 524,289,1242,1258,1199,487,419,482
370: 1404,63,1866,1651,1556,775
371: 703,961,1032,1820,1636,1735,611
372: 1361,842,86,1202,1320,54,1508,176,123
373: 1651,1594,1491,1556,1608,483,1303,1404
374: 1519,1750,1921,729,701,1659,1756,895
375: 36,919,382
376: 1361,842,1607,183,1210,1234
377: 436,1734,1913,592,1790,687,1703,1026
378: 1869,1342,2015,79,1482,1093,867
379: 11,1524,1822,724,1065,1417,317,816
380: 131,780,846,434,1047,990,1472,1256
381: 521,1620,1438,664
382: 1899,346,375,919,204
383: 1855,1578,631,659
384: 62,486,271,1925
385: 261,1983,557,1924,931,873
386: 1842,1577,899,1430,269,267,636,1783
387: 13,925,689,1295
388: 1494,262,1326,139,1632,811,1349,508
389: 101,1954,768,733,272,2017,253,119,709
390: 1969,515,1597,512,413,599,1168,1720
391: 1617,1030,409,1850,1141,1553
392: 517,1289,1552,1994,144,1422
393: 1268,1917,669,113,55,1453,1221,1606,191
394: 653,1145,1122,1091,1935,1398,1952,1698,586,1436,360
395: 1673,1309,1513,1313,640,1823,863
396: 1966,1244,1368,90,66,427,1814,755,869
397: 1610,1602,116,1926,1856,260,1901,533,903
398: 179,1987,1139,225,368,1297,180,1574
399: 185,1964,985,994,1495,655,1201,1496,1679
400: 997,1375,300,1916,541
401: 1960,334,695,1453,1221,1606
402: 1062,888,643,1120,1579,358,1215,1871
403: 361,21,1531,989,342,135,1318,1025
404: 85,1147,998,769,1753,810,626
405: 162,339,206,905,1537,1709
406: 288,1197,954,1584,726,756,1688,1696
407: 524,289,1242,758,1495,655,612,1201,1496
408: 9,1073,1894,2016,795
409: 391,1030,1850,1553,202,1500,1506,1818
410: 1315,1937,1650,1870,1846,1954,1424,466,625
411: 254,125,314,295,270,1732,1669
412: 1102,1840,744,203,1290,1728,907
413: 1724,947,1547,599,390,1969,1597
414: 57,1784,1167,793,49,157,1539
415: 154,957,1238,314,347,270,1180
416: 308,469,1219,363,674,737
417: 209,767,1771,1312,1719,906,443
418: 595,1383,331,297,1649,330,1704,1214,850,1355
419: 19,449,482,524,369,487,946
2006: 783,136,972,1602,82,127,1203
421: 584,1851,330,1653,171,1143,1263
422: 911,463,1276,1300,440,1259,1845
423: 1023,1726,1228,1220,1601,1050
424: 75,1457,1048,1282,517,1339,720,1610,116,1926
425: 1611,804,728,1782,699,133
426: 1014,580,648,1292,1989,16
427: 299,830,930,66,396,1368,1814,869
428: 735,1230,176,1942,1763,567,667
429: 1316,76,546,526,1973,1590
430: 1952,854,1546,1581,830,1398,1091
431: 2020,304,1633,1518,1095,2014,1629,190,1179
2013: 1868,1254,1945,1935,1350,1270,234,1708
433: 240,874,996,1977,449,282,364,904
434: 1301,1047,990,1472,1256,473,780,380,846
435: 1414,203,1549,1855,1456,659,1840
436: 1734,1913,377,496,1419,1898,296,1051,1109
437: 56,695,1453,613,808,596,571
438: 1681,1028,1844,1436,841,1698
439: 1348,757,959,654,212,1440
440: 1004,25,1058,105,422,463,1259
441: 1735,1792,827,611,1890,491,537,1383,142,1649,588,1214
442: 1019,20,293,894,1101,1706
443: 301,1198,2005,209,417,1719,906
444: 1481,923,454,164,717,975
445: 1938,867,1573,892,1342,2015,1807
446: 61,1756,1867,1659,1978,1370
447: 199,1204,944,777,335,531
448: 509,1137,1853,1189,1670,1554,1049
449: 19,282,419,482,544,487,433,996,1977
450: 291,89,741,1684,1962,1886
451: 1775,1467,217,840,1233,1965,318,223
452: 273,1070,1352,1883,349,1114,2008,813
453: 835,1387,896,1415,1881,1134,821,2000
454: 1481,444,164
455: 727,107,1280,348,927,1378,937,938,1452
456: 1434,1061,1982,970,350,135,1318,1025
457: 1612,520,555,1207,1188,1344,573,1177
458: 748,966,1509,310,126,1464,96,881
459: 489,983,627,2002,1613,605,1131,1727
460: 1088,1063,866,1593,738,1566,1008,167,236
461: 237,658,563,591,1955,1267
462: 1839,849,124,945,1785,344,560
463: 422,911,1300,25,440,1058,1126
464: 1638,877,78,543,887,110,497,1586
465: 963,1705,340,587,1303,1594,1556,483
466: 1424,253,625,410,1315,1650,356,193,1766
467: 1806,43,1538,477,219,1533
468: 1011,1168,1603,512,156,883,1100
469: 416,1219,1248,1306,1747,1759,363
470: 93,1717,1738,322,652,1099,1154,921
471: 1106,551,824,979,1154,353,1042
472: 1687,891,83,606,603,950,1889
473: 275,1399,1200,2004,434,1243,990,1472,1167
2012: 288,1197,1182,305,174,680,726
475: 70,1066,637,1389,1172,1067,201,1077,1189,1853
476: 1149,760,1386,1648,1906,951,749,823
477: 577,1538,467,1004,536,1533
478: 1694,1278,1079,319,47,1308,238
479: 604,1374,853,1500,202,1888,250,765
480: 1999,841,1522,336,1251,1918,956,628
481: 980,1268,1917,113,55
482: 19,449,419,524,289,369,153,946
483: 1651,1594,373,1556,465,1705,340,1303,1404
484: 1162,1492,1642,1299,322,1015,679,1738
485: 1384,1283,1353,347,2001,95,1180
486: 10,1036,271,384
487: 1199,544,369,449,419
488: 1779,690,223,668,1467,840,220,1346
489: 983,1140,459,2002,1615,1825,1484,44
490: 187,1526,1614,1431,1617,1850,1003
491: 574,986,534,537,441,1792,1159,1214
492: 1356,1951,327,1130,675,522,899,1430
493: 210,863,1419,592,496,1936,1913
494: 564,1440,1626,1635,14,126,817,748,1509
495: 293,1181,1101,29,1137,1400
496: 268,976,1936,1319,1419,493,1229,296,436,1913
497: 879,1586,543,1638,464,770,1875,952,110
498: 608,858,1998,1447,616,1418,1108
499: 260,790,1901,1377,747,1016,903,120,1489
500: 1760,1881,1988,1588,647,687,1745
501: 506,1932,999,195,562,955,1890,187,142,588
502: 937,1991,1452,764,1087,683,1239
503: 1480,1961,10,1314,513,1381,365
504: 1445,352,1950,354,1011,1603,883,1209
505: 1759,363,904,875,364,240,1587,589
506: 501,999,195,562,187,1526
507: 1285,1437,1184,897,607,1582,1155,1097
508: 1677,1349,1392,262,1326,388,139,1768,1632
509: 1137,448,1400,1670,1080,1714,163
510: 1885,1965,898,59,851,760,1386
511: 721,820,13,359,1295,546
512: 390,1969,1992,515,468,1168,1815,156
513: 1743,1314,1186,1961,503
514: 1949,865,594,762,1286
515: 390,987,1969,1992,512,1815,1774,156
516: 362,1908,189,1125,1709,1984
517: 1289,392,1552,1457,424,1048,1422,783,720,116
518: 1762,1057,1117,1163,1269,1692,1105,663,1555,1450
519: 35,1034,1976,1479,1574,650,871,1307
520: 1975,457,1612,555,1752,1096,957
521: 1438,995,1507,902,381,664
522: 1441,1199,544,745,675,899,492,1951,327
523: 1076,713,38,1580,1739,1257,1460
524: 407,289,369,1242,153,1496,419,482,946
525: 1078,1213,1536,1911,279,1903
526: 632,1973,732,429,1316
527: 1310,1897,1893,781,920,11,317
528: 250,98,1888,853,137,1682,1731,208,1666
529: 1281,1748,1060,1712,1170,960,143
530: 1080,1714,1905,660,1550,1628,700
531: 32,335,982,1912,1052,777,447
532: 303,1828,65,661,1005,1873
533: 12,168,1580,1610,397,1856,1901,903
534: 574,491,1427,80,1087,1792,827
535: 581,1941,328,1302,1953,829,1160,1005
536: 1004,25,1542,577,477,1690,1098
537: 491,441,1792,1383,1649,588,1214,850
538: 979,1154,1274,565,1967,652,824
539: 1600,39,1322,779,585,1074,1644,622
540: 159,82,1794,688,1569,1662,1287,1031
541: 1934,579,400,997,731,1916,129
542: 786,1012,79,1788,1093,1707
543: 1323,1121,887,877,464,952,110,497
544: 1199,522,487,449,327,996,1977
545: 278,343,847,1366,815,279,1765,1963,1406
546: 1165,429,1316,76,359,721,511
547: 770,682,1875,952,110,1121,575,1854,1761
548: 826,1166,1516,1674,1107,128,231
549: 693,307,287,185,1964,994,1753,1147
550: 1534,1871,174,680,1215,288,1187,958
551: 1106,1652,471,921,824,979,1154,93
552: 366,323,99,1164,1113,297,1710,299
553: 845,1049,1001,1396,242,1010,612
554: 1841,861,2007,298,1437,1184,1333
555: 457,520,1344,573,261,1024,1752
556: 738,707,1772,646,1647,1737,1332
557: 385,1983,931,593,1623,1269,148
558: 1687,1265,891,1843,1349,1772,1392,83,606
559: 353,1785,344,560,1530,1042,1671
560: 1785,559,344,283,1852,1839,462,945
561: 614,750,1226,320,1196,1279,1169,1151
562: 141,955,1636,1033,195,1271,876,1890,1526,506,501
563: 251,1465,591,237,461
564: 111,212,494,1440,843,817,748
565: 538,1274,1505,258,1967
566: 1102,744,778,908,1347,326,639,226,1394
567: 667,51,1251,428,1942,862,1337
568: 1209,1864,1385,158,1528,1305,1770
569: 980,1729,1373,620
570: 671,629,1432,1868,1471,859,1933
571: 437,1453,1268,669
2000: 649,1749,1134,835,1387,453,696,147
573: 1188,1148,1344,255,1207,197,457,555
574: 986,534,491,80,1087,1792,1239
575: 953,1325,1854,1761,1461,1639,547,952
576: 59,992,117,851,133,951,1386
577: 1538,477,1691,172,1690,536
578: 320,41,1863,1968,686,92,1902,750
579: 1783,1934,803,541,731,636
580: 426,648,1354,1016,1035,16,1812,1323
581: 328,1302,535,1160,1998,616,1971
582: 1976,1872,31,1084,917,184,1479,650
583: 1470,1520,1981,1946,306,316,665,109,836
584: 1355,1958,1851,421,330,1164
585: 1322,779,1390,1046,1074,638,539,1600
586: 1814,755,1193,1398,1145,1091,394
587: 465,963,340,1607,1210,735,971,1230
588: 595,1383,142,1649,441,611,1890,537,501
589: 264,2009,1339,1587,505,875,1282
590: 1262,901,239,1126,1300,704,315
591: 1465,266,563,684,461,321,1267
592: 210,1419,493,1790,1261,1734,1913,377,1026
593: 112,309,931,221,234,1443,1645,1623,557
594: 1949,514,865,337,1409,1372,1492,1642,1286
595: 1383,331,297,142,418,1649,588,850
596: 613,6,808,437
597: 1949,1487,865,1642,1717,1738
598: 277,916,878,1224,1590,1039
599: 228,1688,413,947,390,1168,1720
600: 1771,1328,1312,2020,1095,1536,1903
601: 258,53,1713,641,1090,602,746
602: 1658,1171,1505,140,746,601,258
603: 1640,1333,950,943,233,472,1928,1088,1889,1063,1562,1018
604: 479,1374,853,1500,1656,202
605: 32,335,982,1131,40,1613,459
606: 1332,83,1593,1687,558,472,1889,1063
607: 307,1408,1773,897,507,1582,1155
608: 858,1998,1447,498,616,328,1971,1529
609: 48,1426,674,832,1504,1989,1035,16
610: 1693,1879,1110,1423,698,1175
611: 1735,441,1890,371,955,1636,588
612: 1010,655,1201,845,1554,758,553,407
613: 1136,6,743,798,808,596,437
614: 561,750,1226,657,1968,1334,1433
615: 1788,1482,1093,712,244
616: 608,1998,498,581,328,1971,1529
617: 207,948,1244,755,1922,357,1525
618: 1831,781,68,1119,1191,857,17,673,200,196
619: 946,706,1248,364,19,282
620: 1618,833,968,1729,1373,1311,569
621: 797,1008,167,1298,1413,101
622: 1644,71,1322,1589,539,39
623: 1906,699,133,951,749,752,1780
624: 27,1027,1216,183,1234
625: 1424,466,253,1954,733,410
626: 1306,1468,1747,818,85,404,810
627: 983,1140,459,335,1131,944,1787
628: 956,751,722,862,51,940,1251,480
629: 671,1432,570,247,290,1645,69,1105,1711
630: 1765,1406,60,1852,1839,1499,945
631: 1578,1910,659,684,383
632: 526,1973,916
633: 1338,33,1266,1517,818,1697,852,848,1178
634: 1803,1715,678,37,1742
635: 7,766,1434,1061,1947,1384,1142
636: 269,267,773,731,1783,579,386
637: 70,475,1172,1778,29,1137,1853
638: 1074,1103,1769,161,1390,585
639: 1347,1900,326,566,1494,226,182,262,889
640: 1823,1861,395,976,1936,863
641: 960,838,1090,644,718,1713,601,53
642: 1327,1837,1194,1798,1830,1990,965
643: 1062,402,888,1120,1541,1898,1579,358,1751,1109,1871
644: 960,641,1090,718
645: 1469,345,200,2018,1192,114,246,981
646: 1677,1349,1772,1647,1737,1332,556
647: 1760,1881,500,1988,1588,34,687,1703,1051
648: 1014,426,580,16,822,1323,887
649: 1667,1390,1046,1749,2000,835,696,147
650: 1479,1574,1976,582,1872,1084,1307,519
651: 1532,1563,1758,1564
652: 1967,679,1099,1154,538,470,1738,921,824
653: 1145,394,1935,1681,1436,1350,360,1945
654: 959,439,1899,346,1635,1440
655: 1495,1104,1010,612,1201,242,1964,985,399,407
656: 1335,1664,65,1116,1567,1828
