0: 2023
257: 171,839,1591,1159,1704,1214
258: 53,601,1505,602,565
259: 1938,1894,867,542,795,1012,79
260: 499,790,1901,264,1339,1926,397,747
261: 1983,1924,1344,1024,555,1821
262: 1494,226,870,182,1326,388,639,1843,1632,811,1013,508
263: 1302,1953,772,1571,685,864,1941
264: 589,2009,1339,1282,260,790
265: 1618,833,1255,1190,1264
266: 1786,1465,591,321,1578,684
267: 675,269,745,636,386,899,1430,492
268: 1936,976,1205,974,1319,1419,1229,496
269: 1550,700,745,267,530,773,166,636,386
270: 1809,1882,1362,1238,957,415,1096,314,411,125,295
271: 486,10,1036,384,1925,1939
272: 2017,389,1298,101
273: 1070,1352,1883,243,1744,1056,349,452,813
274: 1895,106,1588,970,1420,286,1982
275: 1399,1200,1425,473,1243,1948,855,2004
276: 242,1371,280,52,294,1396,1559,553
277: 916,878,927,598,831,938
278: 343,815,1366,782,2005,1830,1990,1798
279: 1911,525,1078,1963,545,815,1366
280: 242,276,1371,52,294,1789,1962,1559,1886
281: 1098,708,1558,1236,751,1542
282: 19,449,619,364,433,904,1977
283: 344,560,1530,1000,1029,1980,1852
284: 1724,947,816,1668,932,1584,1688
285: 1741,991,1655,968,1054,1974,1545
286: 896,1387,1881,1588,1420,1895,106,104,274
287: 307,549,1582,1919,1147,1512
288: 406,1197,954,2012,174,550,726,1187,958
289: 407,524,369,1242,153,1496,1495,1201,399
290: 221,234,1645,247,1708
291: 89,450,741,1250,115,316,1684,109,836,705
292: 17,1521,673,915,1183,1455,1085,1831,1119
293: 1931,29,1181,495,1101,442,894
294: 1887,1064,1789,1962,1041,1559,276,280
295: 411,254,125,1809,1882,270,1979
296: 1229,496,1898,1419,436,1734,1913,1109
297: 595,142,1932,418,1829,366,99,331
298: 891,554,861,1184,1333,950
299: 830,427,1581,323,1113,552,99,930
300: 205,978,400,1375
301: 1198,443,2005,1447,1830,1837,1418
302: 1376,1478,1156,1781,696,26,1667,58,1421
303: 128,532,1828,231,1211,829,1005
304: 2020,1633,431,2014,1712,1536,1213,1179
305: 174,680,1641,1208,1182,726,2012
306: 1470,583,1946,1055,665,115,316,836
307: 607,549,287,693,1773,897,1582,1155,1512
308: 416,1219,1517,852,1721,674,737,1504
309: 112,351,931,948,1860,949,221,234,1443,593
310: 1782,966,1509,458,96,1611,425,881
311: 1265,891,1689,1246,1407,861
312: 1132,30,1793,94
2020: 304,1633,431,2014,1095,600,1328,1536,1903
314: 95,1180,1669,1238,415,270,411
315: 1490,777,715,1262,590,704,1912,1838
316: 1055,115,583,306,291,89,109,836
317: 774,1089,1417,527,11,1897
318: 476,760,1965,451,840,223,150
319: 478,1079,1308,987,1992,238,1774
320: 41,578,1863,1196,561,750,1151
321: 266,591,684,1477,1267,1923,785
322: 1967,1015,652,679,1099,484,1642,470,1738
323: 1710,1726,366,1113,552,99,1616,930,299
324: 1485,94,1832,30,812,1892,213
325: 738,707,236,1566,138,917,582,912,1413
326: 1347,1900,639,778,908,566,1394,226
327: 492,1951,856,522,544,1977,996
328: 581,1302,535,1082,1941,1198,608,1998,616
329: 965,1990,1891,1222
330: 1704,1649,1214,850,418,331,584,1355
331: 366,99,1164,595,297,330,418,1355
332: 1408,834,1773,802,175,693
333: 1075,1258,1429,1670,1554,758,163
334: 401,1606,349,191,2008
335: 605,531,982,1131,447,944,627
336: 1849,1143,1263,1522,1851,1791,214,1999,480
337: 42,1896,1770,1409,762,1286,819
338: 1848,2,712,774,1089,188
339: 697,405,162,890,1984,1537,1709
340: 465,963,587,735,1230,1594,483
341: 1689,1585,1725,134,889,1013,1407
342: 1723,989,1473,403,1531,135,1025
343: 278,545,847,815,1366,1990,1798,102,1222
344: 353,1785,559,560,1530,1000,283,462
345: 645,1469,1475,1488,2018,1192,1363,1310,981
346: 382,1899,654,1626,204,1635
347: 742,766,154,415,1384,485,1180
348: 727,455,878,927,1378,831,784,937,938
349: 2008,452,334,118,273,1070
350: 135,1318,942,1909,456,1061
351: 112,309,931,873,948,229,1631,215
352: 1341,504,1950,754,1379,1127,1445
353: 559,344,1530,979,1274,471,824,1042,1671
354: 504,1950,1358,1718,1240,1603,1720
355: 1018,1846,1235,1088,866,1995
356: 1678,1345,1540,1650,1424,466,193,1736,1766
357: 677,1231,1525,1244,90,948,617,1922,229,215
358: 1579,879,1586,1062,402,888,643,1215,1871
359: 732,1295,546,1316,511
360: 1350,949,653,1145,1935,1193,1945
361: 21,403,1801,1978,135,146,1909,1115
362: 516,189,1125,1401,1686,1200,1425
363: 505,1759,875,416,469,737
364: 619,1248,19,282,433,904,505,1759
365: 928,1381,1939,10,1314,1480,503
366: 552,99,331,297,1710,1829,323
367: 1864,1127,1218,1503,1336,1305
368: 1297,179,398,1987,178,1388,1081,252,180
369: 407,524,289,1242,1075,1258,1199,487,419,482
370: 1404,63,1866,1651,1556,775
371: 703,961,1820,1032,141,1636,1735,611
372: 1361,842,86,1202,1320,54,1508,123
373: 1651,1594,1491,1556,1608,483,1303,1404,1956
374: 1519,1750,1921,729,701,736,1659,1756,895
375: 36,919,382
376: 1361,842,1607,1027,183,1210,1234
377: 436,1734,1913,592,1790,1026,687,1703
378: 1869,1342,1093,1482,867,79
379: 11,1524,1822,1065,920,724,1417
380: 131,846,780,434,1256,990,1472
381: 521,1438,1620,664
382: 1899,346,375,919,204
383: 1855,1578,631,659
384: 62,1925,486,271
385: 1983,1924,931,873,1188,557
386: 1842,1577,1430,636,269,745,267,1783
387: 13,925,689,1295
388: 1494,262,1326,139,1632,811,1349,508
389: 272,108,2017,119,1298,101,733,768,253,1416,709
390: 1969,515,1597,512,413,947,599,1168
391: 1617,1030,409,1850,1141,1553
392: 517,1289,1552,144,1994,1422
393: 1268,1917,669,113,55,1606,1453,1221,191
394: 653,1145,1122,1091,1935,1952,1698,586,1436
395: 1673,1309,1513,1313,640,1823,863
396: 1966,1244,1368,90,66,427,1814,869
397: 1610,1926,116,260,1901,533,1856,903
398: 1297,179,1987,368,225,252,180,1574
399: 1201,655,1964,985,289,1496,1495,1679
400: 997,300,1916,1375,541
401: 695,1453,1221,334,1960,1606
402: 1062,888,643,1120,358,1579,1215,1871,1672
403: 361,21,1531,989,342,135,1025
404: 1753,998,769,85,1147,810
405: 162,339,206,905,1537
406: 288,1197,954,726,932,1584,756,1688
407: 289,369,1242,1495,758,1201,655,612,1258
408: 9,1073,1894,2016,795
409: 391,1030,1850,1553,202,1500,1506,1818
410: 1315,1650,1846,1870,1954,1424,466,625
411: 254,125,295,1732,270,314,1669
412: 1102,1840,744,203,1290,1728,907
413: 1724,947,1547,599,390,1969,1597
414: 57,1784,1167,1539,793,49,157
415: 1238,154,957,347,270,314,1180
416: 308,469,1219,363,674,737
417: 1082,209,1273,767,1771,1312,906,443,1719
418: 330,1649,1214,850,595,1383,297,331,1355
419: 19,449,482,524,369,1242,487,946
2006: 1422,783,136,1602,1203,82,127
421: 1849,1143,1263,1653,171,584,1851
422: 911,463,1276,1300,440,1259,1845
423: 1023,1726,1601,1228,1220,1050
424: 75,1457,1857,1282,1048,517,1339,720,1926,116
425: 1611,804,310,1782,699,133
426: 1014,648,1292,1989,16,580
427: 1398,299,830,66,930,396,1368,1814,869
428: 735,1942,1230,176,1763,567,667
429: 546,1316,76,526,1973,1590
430: 1952,854,1546,1398,830,1581,1091
431: 2020,304,1633,2014,1095,1518,1629,190,1179
2013: 1868,1254,1795,1945,1935,1270,1350,234,1708
433: 240,1565,904,874,1977,996,449,282,364
434: 1301,1047,1256,990,1472,473,380
435: 1414,203,1549,1855,1456,659,1840
436: 1734,1913,377,1419,496,296,1898,1109
437: 56,695,1453,613,808,596,571
438: 1681,1028,1844,1436,841,1698
439: 1348,757,959,654,1635,212,1440
440: 1004,25,1058,105,422,463,1259
441: 1735,1890,827,611,1792,537,1383,588,142,1649,1214
442: 293,1101,894,1706,1019,20
443: 301,1198,2005,1719,1082,209,417,906
444: 1481,923,454,164,717,975
445: 1938,867,1573,892,1342,1807
446: 61,1756,1867,1659,1801,1370,1978
447: 199,1204,944,777,335,531
448: 509,1137,1853,1189,1670,1554,1049
449: 19,282,419,544,487,433,1977,996
450: 291,89,741,1684,1789,1962,1886
451: 1233,1965,1775,1467,217,840,318,223
452: 349,1114,2008,273,1070,1352,1883,813
453: 896,835,1387,1474,1134,821,2000
454: 1481,444,164
455: 727,107,1280,348,927,1378,937,938,1452
456: 1434,1061,1982,970,350,1318,1025
457: 520,1612,1188,1344,573,1207,1177,555
458: 310,966,1509,748,126,1464,96,881
459: 489,983,627,2002,605,1131,1613,1727
460: 1088,1063,866,1593,738,236,1566,1008,167
461: 658,237,563,591,1267,1955
462: 1839,849,945,1852,1785,344,560,124
463: 422,911,1300,1126,25,440,1058
464: 1638,877,543,887,110,497,1586
465: 963,1705,340,587,1303,1594,1556,483
466: 1424,625,1315,1650,410,356,193
467: 1806,43,1538,477,219,1533
468: 1011,1168,1603,512,156,1100,883
469: 416,1219,1248,1306,1747,1759,363
470: 93,1717,1738,322,652,1099,921,1154
471: 1106,551,824,1154,979,353,1042
472: 1687,891,83,606,1593,603,950,1928,1889
473: 275,1399,1200,1243,780,434,990,1472,1167
2012: 288,1197,1182,174,680,305,726
475: 70,1066,637,1389,1172,201,1067,1077,1189,1853
476: 318,823,760,1386,1648,749,1906,150
477: 577,1538,1691,467,1004,536,1533
478: 47,1694,1278,1079,319,238
479: 604,1374,853,765,1500,202,1888,250
480: 1999,841,336,1522,1251,1918,956,628
481: 980,1268,1917,113,55
482: 19,419,524,369,153,946,619
483: 1651,1594,373,1556,465,1705,340,1303,1404
484: 1642,1492,1299,322,1015,679,1099,1738
485: 1384,1283,1353,347,2001,95,1180
486: 10,1036,271,384
487: 1199,544,1075,369,449,419
488: 668,1467,761,840,220,1346,1779,690,223
489: 983,459,2002,1615,1140,1825,1484,44
490: 187,1526,1614,50,1617,1850,1003
491: 574,986,534,537,1159,1792,1214
492: 1356,1951,327,675,267,522,899,1430
493: 210,863,1419,592,1936,496,1913
494: 564,1440,748,817,1626,1635,14,126,1509
495: 293,29,1181,1101,1400,1137
496: 1229,296,1319,268,1936,976,1419,493,436,1913
497: 770,110,1875,543,1638,464,879,1586
498: 608,858,1998,1447,1108,1418
499: 260,790,1901,1377,747,1016,903,120,1489
500: 1760,1881,1988,1588,647,687,1745
501: 506,1932,999,195,562,955,1890,187,588,142
502: 937,1991,764,1087,683,1239
503: 1480,1961,10,1314,513,1381,365
504: 352,1950,354,1011,1603,883,1209,1445
505: 1759,363,875,364,240,904,1587,589
506: 501,999,195,562,187
507: 1285,1437,897,607,1582,1155,1097
508: 1677,1349,1392,262,1326,388,139,1768,1632
509: 1400,1137,448,1670,1080,1714,163
510: 1885,1965,898,851,59,992,760,1386
511: 546,1316,13,359,1295,721,820
512: 390,1969,1992,515,468,1168,1815,156
513: 1743,1314,1186,1961,503
514: 1949,594,762,1286
515: 390,987,1969,1992,512,1815,1774,156
516: 362,1709,189,1125,1984,1908
517: 1289,392,1552,1457,424,1048,1422,783,720,116
518: 1762,1057,1163,1269,1692,663,1105,1555,1450
519: 35,1034,1976,650,1574,871,1307
520: 457,1612,1752,555,957,1096,1975
521: 1438,995,1507,902,381,664
522: 1441,1199,544,675,492,1951,327
523: 1460,1153,713,38,1580,1739,1257
524: 289,369,1242,153,1496,419,482,946
525: 1911,1903,279,1536,1078,1213
526: 632,1973,732,429,1316
527: 920,781,1893,11,1310,1897,317
528: 250,98,1666,1888,853,137,1682,1731,208
529: 1281,1748,1060,1170,1712,960,143
530: 1080,1714,1905,660,166,1550,269,700,1628
531: 32,335,982,1912,1052,777,447
532: 303,1828,65,661,1005,1873
533: 12,38,1580,168,1856,1610,1926,397,1901,903
534: 574,491,80,1087,827,1792
535: 581,328,1302,1953,829,1160,616
536: 1004,25,1542,577,477,1690
537: 491,441,1792,1383,588,1649,1214,850
538: 979,565,1274,1967,652,824,1154
539: 1600,39,585,1322,779,1074,622
540: 82,1794,1569,159,1662,1287,1031
541: 129,400,997,731,1916,1934,579
542: 786,1012,79,1093,1788,259,1707
543: 1323,1121,887,877,464,110,952,497
544: 1199,522,487,449,327,1977,996
545: 343,847,815,1366,279,1765,1963,1406
546: 429,1316,76,511,359,721,1165
547: 770,110,1875,952,682,1461,575,1854,1761
548: 826,1166,1674,1107,1516,128,231
549: 307,287,693,185,1964,994,1753,1147
550: 1534,1871,174,1215,288,1187,958
551: 1106,1652,471,921,824,1154,979,93
552: 366,1113,99,1164,1710,323,299
553: 1010,655,612,1396,1001,242,276,845
554: 1841,861,2007,298,1437,1184,1333
555: 1024,1752,1344,573,261,520,457,1612
556: 1647,1737,1772,646,1332,738,707
557: 1269,148,931,1623,593,385,1983
558: 1687,1265,891,1843,1349,1772,1392,83,606
559: 353,1785,344,1530,1042,1671
560: 1785,344,283,1852,462,945
561: 614,750,1226,320,1196,1279,1169,1151
562: 141,955,1636,876,1033,195,1271,1701,506,501
563: 251,1465,591,461,237
564: 111,212,494,1440,748,817
565: 538,1274,1505,258,1967
566: 1102,744,1394,778,908,1347,326,639,226
567: 667,51,1251,862,1942,428,1337
568: 1209,1864,1385,158,1528,1305,1770
569: 980,1729,620,1373
570: 671,1432,1868,1471,859,1933,1838
571: 437,1453,1268,669
2000: 649,1749,1134,835,1387,453,696,147
573: 1188,1148,1344,197,1207,255,457,555
574: 986,534,491,80,1087,1239
575: 953,1325,1854,1761,1461,1639,547,952
576: 851,59,992,117,133,951
577: 1538,477,1691,172,1690,536
578: 320,41,1863,1968,686,92,1902,750
579: 1783,1934,803,731,636,541
580: 1354,1016,16,1035,426,648,1812,1323
581: 328,1302,535,829,1160,1123,616,1971
582: 917,1872,1976,1084,138,325,650,1307
583: 1470,1520,1946,306,316,109,836
584: 1355,1958,1851,330,1164,421,1263
585: 539,1600,1390,1046,1322,779,2021,1074,638
586: 1814,755,1398,1145,1091,394,1193
587: 465,963,340,1607,1210,735,1230
588: 595,1383,142,441,1890,611,537,501,1649
589: 264,2009,1339,1587,505,875,1282
590: 1262,901,239,1300,704,1126,859,315
591: 1465,266,321,563,461,1267
592: 210,1419,493,1790,1261,1734,1913,377,1026
593: 221,234,1443,1645,1623,112,309,931,557
594: 1949,514,597,865,1642,1492,1409,1286
595: 1383,588,297,142,1649,850,418,331
596: 613,6,808,437
597: 1949,1487,865,594,1642,1717,1738
598: 277,916,878,1973,1224,1590,1039
599: 228,1688,413,947,390,1168,1720
600: 1771,1328,1312,2020,1095,1536,1903
601: 53,258,1713,641,1090,602,746
602: 1658,1171,1505,140,746,1713,258,601
603: 1640,1333,950,943,233,472,1928,1063,1889,1562,1018
604: 479,1374,1500,1656,202,1888
605: 32,335,982,1131,1613,1412,40,459
606: 1332,83,1593,1687,558,472,1063,1889
607: 307,1408,1773,507,897,1582,1155
608: 858,1998,1447,498,616,1529,328,1971
609: 48,1426,674,1035,832,1504,1989,16
610: 1693,1879,1110,1423,698,1175
611: 1735,441,1890,371,955,1636,588,142
612: 1201,1010,655,553,242,845,1554,758,407
613: 1136,6,743,798,808,596,437
614: 561,750,1226,1968,1334,1433
615: 1093,1788,1482,712,244
616: 608,858,1998,1447,1529,581,328,535,1971
617: 207,948,1922,1244,755,357,1525,215
618: 200,196,1191,857,17,673,1831,781,68,1119
619: 946,706,1248,1306,364,998,19,282,482
620: 1618,833,968,1373,1729,1311,569
621: 797,1008,167,1298,1413,101
622: 1644,71,1322,1589,539,39
623: 1906,699,133,951,749,1777,752,1780
624: 27,1216,183,1234
625: 1424,466,253,1954,733,410,709
626: 1747,818,1468,85,810,1306
627: 983,459,335,1131,944,1787,1140
628: 956,751,722,51,940,1251,862,480
629: 671,1432,247,1645,69,1105,1711
630: 1765,1406,60,1852,1839,1499,945
631: 684,1910,659,383,1578
632: 526,1973,916
633: 1338,33,1266,1517,818,1697,852,848,1178
634: 1803,1715,678,37,1742
635: 7,766,1434,1061,1947,1384,1142
636: 773,731,269,267,1783,579,386
637: 70,475,1172,1778,29,1137,1853
638: 1074,1103,1769,161,1390,585
639: 1347,1900,326,889,566,1494,226,182,262
640: 1823,1861,395,1936,976,863
641: 960,1090,718,53,601,838
642: 1837,1990,1798,1194,965,1327
643: 1062,402,888,1120,1541,1898,358,1751,1109
1982: 1434,456,970,106,274,1006
645: 1469,345,2018,1192,114,246,981
646: 1677,1349,1772,1647,1737,556,1332
647: 1760,1881,500,1988,1588,687,1703,34,1051
648: 1014,426,16,580,822,1323,887
649: 1749,1390,1046,1667,2000,835,696,147
650: 1479,1574,917,582,1976,1084,1307,519
651: 1758,1564,1532,1563
652: 322,1967,679,1099,538,470,921,824,1154
653: 1145,394,1935,1681,1436,360
654: 959,439,1899,346,1635,1440
655: 1201,1104,1010,399,612,553,242,1964,985,407,1495
656: 1335,1664,65,1116,1828
657: 1059,1819,1968,1291,730,1433
658: 461,1423,1970,1927,237,1955
659: 631,1910,383,1855,1414,435
660: 934,1019,20,1714,530,773,166,1321,241,700
